@relation data

@attribute id string
@attribute 1017 numeric
@attribute 10393 numeric
@attribute 10459 numeric
@attribute 107 numeric
@attribute 10734 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 10971 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 11261 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 151648 numeric
@attribute 163688 numeric
@attribute 196883 numeric
@attribute 23291 numeric
@attribute 245711 numeric
@attribute 246184 numeric
@attribute 25847 numeric
@attribute 26271 numeric
@attribute 27127 numeric
@attribute 27330 numeric
@attribute 286151 numeric
@attribute 29882 numeric
@attribute 29945 numeric
@attribute 3479 numeric
@attribute 3480 numeric
@attribute 367 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 387778 numeric
@attribute 4085 numeric
@attribute 4342 numeric
@attribute 51433 numeric
@attribute 51434 numeric
@attribute 51529 numeric
@attribute 51806 numeric
@attribute 5241 numeric
@attribute 5499 numeric
@attribute 5500 numeric
@attribute 5501 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5525 numeric
@attribute 5526 numeric
@attribute 5527 numeric
@attribute 5528 numeric
@attribute 5529 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5613 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6300 numeric
@attribute 63928 numeric
@attribute 64506 numeric
@attribute 64682 numeric
@attribute 6500 numeric
@attribute 6790 numeric
@attribute 699 numeric
@attribute 7529 numeric
@attribute 7531 numeric
@attribute 7532 numeric
@attribute 7533 numeric
@attribute 7534 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 8243 numeric
@attribute 8454 numeric
@attribute 8697 numeric
@attribute 8881 numeric
@attribute 891 numeric
@attribute 8945 numeric
@attribute 898 numeric
@attribute 89869 numeric
@attribute 9088 numeric
@attribute 9126 numeric
@attribute 9133 numeric
@attribute 9134 numeric
@attribute 9232 numeric
@attribute 9700 numeric
@attribute 9748 numeric
@attribute 983 numeric
@attribute 991 numeric
@attribute 995 numeric
@attribute 996 numeric
@attribute 9978 numeric
@attribute 9985 numeric
@attribute Class {Control,BRCACancer}

@data
F05,0.9672,0.2986,0.8656,0.0369,0.1208,-0.0082,0.4486,0.5467,0.0383,0.2507,1.2955,1.7355,-0.1187,0.2415,0.11,0.1793,0.0854,0.4994,-0.0286,0.0977,0.9229,0.4693,-0.1041,-0.0554,-0.1127,0.5807,0.9866,-0.0802,0.2425,-0.0403,0.4908,0.5535,0.89,-0.0301,0.2223,-0.1287,0.3841,1.2621,0.1825,-0.1237,-0.1593,2.0984,1.7337,2.2505,1.6106,0.6229,1.3751,0.7395,1.3552,0.6725,0.9008,1.1139,0.3615,0.4414,0.8365,1.0497,1.0078,0.9628,1.0821,-0.1107,1.6335,1.0389,0.5032,0.9612,1.0009,0.1086,1.5596,-0.0049,-0.0937,-0.1049,1.0071,1.0083,0.1272,0.2272,2.3092,0.7522,0.467,1.2968,0.8482,2.2721,0.6884,2.495,0.1322,0.2844,0.1164,0.4902,0.5089,1.5501,0.9241,1.1868,1.1168,0.3111,0.3246,0.3046,-0.0793,0.116,1.0909,-0.1259,-0.0662,0.2118,-0.0562,1.5781,0.0052,0.1237,0.0048,0.6033,1.1129,0.618,Control
F06,0.8301,0.1497,0.7699,0.0827,0.0848,0.0034,0.3189,0.4237,0.0753,0.1208,1.2758,1.4125,-0.1646,0.1264,0.1255,0.1265,0.0422,0.3752,0.0172,-0.1761,0.5909,0.436,-0.1571,-0.1207,-0.0998,0.3973,0.6489,-0.1052,0.1605,-0.1041,0.4458,0.4707,0.4198,0.0476,0.0513,-0.3173,0.2055,0.9646,0.0956,-0.3502,-0.2682,2.0279,1.5647,2.0762,1.3281,0.5764,1.1486,0.5669,1.2185,0.553,0.5231,0.9745,0.2405,0.4215,0.6603,0.6363,0.9845,0.8466,0.8436,-0.1527,1.5332,0.9283,0.4567,0.699,0.9635,0.0743,1.2332,-0.0312,-0.0238,-0.1188,0.3312,0.5619,0.1714,0.3745,2.0808,0.6856,0.5645,1.5063,0.5681,1.707,0.5212,2.3416,0.179,0.2199,0.07,0.4801,0.2848,1.2467,0.6484,0.9494,0.7886,0.5049,0.227,0.2119,-0.0972,0.1116,0.8817,0.1608,-0.077,0.2631,0.038,1.2299,0.2683,0.2742,0.0651,0.477,0.7667,0.3749,Control
F07,0.8033,0.2947,0.7056,0.0065,0.0179,-0.0541,0.2571,0.6294,-0.0083,0.0545,1.0536,1.7262,-0.1711,0.2094,0.1154,0.1808,0.0604,0.6215,-0.0061,-0.0053,0.7331,0.4768,-0.1316,-0.0767,-0.0523,0.5751,1.0494,-0.103,0.6208,-0.0654,0.8677,0.7732,0.7595,0.4614,0.0872,-0.1732,0.5388,1.0883,0.0736,-0.0707,-0.1207,1.8888,1.7557,2.171,1.4813,0.5571,1.4048,0.7451,1.3123,0.5623,1.2193,1.065,0.512,0.8053,1.0812,1.2621,1.3244,0.8119,1.1659,-0.1369,1.6839,0.9602,0.6142,0.9645,0.9596,0.1113,1.5779,0.0045,0.0043,-0.1318,1.116,1.0655,-0.04,0.0468,2.2155,0.7351,0.6555,1.2028,1.0115,2.1633,0.8297,2.3627,0.1801,0.1344,0.0238,0.8774,0.6033,1.6686,1.0128,1.0516,1.0234,0.28,0.4957,0.2386,-0.1041,0.1115,1.0989,-0.111,-0.0909,0.1627,-0.0137,1.6095,0.0061,0.0221,-0.1161,0.6225,0.9283,0.5027,Control
F09,1.0858,0.2785,1.1742,0.0017,0.0488,-0.0603,0.3611,0.5781,-0.0478,0.1815,1.4046,1.9065,-0.1142,0.3624,0.2576,0.1756,0.1922,0.5314,-0.0511,0.2379,1.1194,0.8621,-0.062,-0.0469,0.023,0.7883,1.2364,-0.0462,0.3476,-0.0713,0.5657,0.6723,0.8211,0.0796,0.3511,-0.016,0.4248,1.4323,0.2657,-0.2409,-0.1411,2.0864,1.7462,2.2941,1.7714,0.7726,1.5039,0.876,1.5178,0.7966,0.8354,1.2984,0.373,0.6475,0.9361,1.0187,1.1784,1.0729,1.007,-0.062,1.6678,1.2834,0.5687,0.955,1.1627,0.0737,1.6673,0.0193,-0.0337,-0.1341,1.2211,1.0217,0.2014,0.1576,2.3431,0.7942,0.6195,1.2739,0.8987,2.1824,0.9669,2.2517,0.117,0.1649,0.0757,0.58,0.5864,1.701,0.9678,1.3342,1.1628,0.5884,0.4504,0.3267,-0.0848,0.1733,1.2471,-0.019,0.036,-0.0424,0.0301,1.721,0.0955,0.059,0.0464,0.6229,0.9969,0.5905,Control
F10,0.9641,0.3195,1.0749,-0.0033,0.0611,-0.0477,0.3363,0.6427,-0.0501,0.0912,1.3349,2.0068,-0.0782,0.3057,0.1387,0.2052,0.1558,0.6067,-0.0294,0.1846,0.9921,0.8787,-0.1081,-0.0574,-0.0353,0.7368,1.1524,-0.0665,0.4065,-0.0039,0.7327,0.7334,0.8219,0.3002,0.2299,-0.0954,0.4884,1.3766,0.2068,-0.0156,-0.1359,2.1625,1.8418,2.227,1.7153,0.7633,1.4646,0.8632,1.4912,0.7421,1.0147,1.2203,0.4416,0.7338,0.9687,1.1647,1.3006,1.0212,1.098,-0.1551,1.7383,1.1925,0.6452,1.0278,1.1592,0.095,1.5432,0.0355,-0.0011,-0.0967,0.9152,0.9889,0.1359,0.1138,2.3503,0.7432,0.6683,1.3848,0.9422,2.1707,1.0639,2.4111,0.2193,0.1514,0.07,0.75,0.5838,1.6388,1.1295,1.3782,1.1226,0.469,0.4337,0.4083,-0.0727,0.1332,1.1425,-0.1103,0.0241,0.1974,-0.0263,1.6598,0.091,0.0922,-0.0053,0.6298,1.0236,0.6695,Control
F11,1.143,0.2519,0.8656,0.0534,0.0698,-0.0321,0.282,0.4895,0.064,0.0897,1.4938,1.94,-0.1094,0.2099,0.0875,0.1467,0.0964,0.4222,0.0063,0.152,0.7765,0.4151,-0.0996,-0.0877,-0.0251,0.6015,0.7561,-0.0968,0.1833,-0.0303,0.3657,0.5494,0.6057,0.6078,0.191,0.0559,0.2881,1.0734,0.1826,0.0341,-0.1257,2.4894,1.6766,2.475,1.5134,0.6549,1.3665,0.7922,1.2237,0.711,0.7613,1.1189,0.3506,0.4509,0.7647,0.7686,0.918,1.0153,0.9759,-0.0593,1.6828,1.149,0.477,0.8681,1.0632,0.0799,1.5622,0.017,-0.0307,-0.1469,0.7776,0.668,0.0737,0.1426,2.4742,0.6046,0.4942,1.5168,0.6775,2.261,0.7869,2.5486,0.1343,0.1986,0.1157,0.3607,0.451,1.543,0.7633,1.0913,1.0194,0.3632,0.3158,0.3562,-0.0638,0.1376,1.0611,-0.0102,-0.0046,0.0543,-1e-04,1.5055,0.2687,0.0694,0.1077,0.6086,0.9701,0.4985,Control
F12,0.7617,0.3887,0.7557,0.018,-0.0011,-0.0245,0.2044,0.7111,-0.0141,0.0502,1.1821,1.7624,-0.1498,0.2451,0.0129,0.0968,0.0541,0.6775,-0.0826,-0.1145,0.7368,0.5665,-0.1283,-0.1288,-0.1408,0.479,1.1317,-0.066,0.346,-0.1576,0.8006,0.8859,0.689,0.1184,-0.0428,-0.2193,0.5388,1.115,0.0322,-0.3305,-0.2079,1.9158,1.7058,2.1498,1.5996,0.7041,1.1686,0.8213,1.2793,0.5995,1.3618,0.9459,0.6112,1.0175,1.1251,1.1648,1.4065,0.8957,0.9912,-0.279,1.8407,0.9435,0.8108,0.9214,0.9456,0.1387,1.8193,-0.1036,-0.1057,-0.1719,0.6673,1.0415,-0.0649,0.1158,2.3839,0.6978,0.6131,1.2003,0.953,2.1845,1.1075,2.0239,0.0301,0.1716,0.0513,0.7698,0.5617,1.5329,0.9922,0.9913,1.1588,0.3305,0.4502,0.2009,-0.135,-0.0233,1.2563,-0.2258,-0.1475,0.0532,-0.0667,1.7239,0.0311,-0.0087,-0.1284,0.6862,0.9476,0.4739,Control
G01,0.6102,0.1856,0.8642,0.0336,0.0794,-0.0418,0.1918,0.5461,0.0218,0.139,1.2978,1.7144,-0.1035,0.2405,0.0073,0.1006,0.1724,0.3797,-0.0663,0.0212,0.7842,0.4703,-0.0591,-0.0668,-0.09,0.4175,0.7491,-0.0687,0.1841,-0.082,0.5139,0.6143,0.3912,0.0523,0.0037,-0.423,0.3342,1.0932,0.1208,-0.1093,-0.1455,2.1643,1.622,2.1054,1.3057,0.5691,1.2244,0.6456,1.2002,0.7074,0.7888,1.0788,0.3326,0.4878,0.784,0.7239,1.0356,1.0745,0.7933,-0.1137,1.6518,0.9751,0.5973,0.8802,1.0774,0.1077,1.4028,-0.0277,-0.034,-0.108,0.7008,0.6827,0.1648,0.1793,2.2839,0.691,0.6098,1.3999,0.7859,1.8458,0.875,2.106,0.1407,0.3591,0.0872,0.4147,0.4813,1.6249,0.7373,1.0036,1.0626,0.2581,0.3076,0.5622,-0.0837,0.1919,0.9942,-0.0064,-0.0754,0.1792,-0.0201,1.3966,-0.0228,0.1059,0.0552,0.5898,0.9642,0.4914,Control
G02,0.6952,0.2539,0.6597,-0.0087,0.0872,-0.0222,0.2303,0.5472,0.01,0.1527,1.3333,1.5242,-0.1383,0.1399,0.133,0.1831,0.0245,0.4207,0.0411,0.0671,0.7066,0.4597,-0.1688,-0.0799,-0.1292,0.4835,0.8201,-0.0605,0.1892,-0.0612,0.3597,0.3995,0.5,-0.0313,0.0026,-0.1141,0.3016,0.8513,0.0902,0.0085,-0.1027,2.1258,1.629,2.2189,1.2974,0.4206,1.0681,0.5944,1.0954,0.5941,0.7079,0.9014,0.3179,0.439,0.7204,0.7502,0.9196,0.9382,0.9031,-0.1651,1.5544,0.9399,0.429,0.6748,0.9098,0.0254,1.2291,-0.0015,-0.0709,-0.054,0.2924,0.6638,0.1861,0.2377,2.4736,0.664,0.4932,1.3521,0.7267,2.2384,0.9951,2.4987,0.1531,0.2105,0.0947,0.4014,0.3728,1.2565,0.6682,0.8288,0.9692,0.3729,0.2213,0.4944,-0.0715,0.1636,0.8828,0.0055,0.0088,0.1061,-0.0121,1.2158,0.1723,0.075,-0.0379,0.5255,0.7697,0.4074,Control
G03,0.9645,0.3004,1.0412,-0.0163,0.0773,0.0055,0.3026,0.6568,-0.049,0.0252,1.3797,1.7879,-0.1496,0.2925,0.1656,0.2403,0.1131,0.6024,0.0027,0.1687,0.9975,0.6786,-0.0937,-0.0859,-0.0783,0.6035,1.2738,-0.0781,0.2529,-0.039,0.5785,0.5862,0.7761,0.2196,0.2461,-0.0388,0.4878,1.3388,0.1255,-0.1921,-0.1192,2.1104,1.7615,2.2833,1.6484,0.6233,1.403,0.8526,1.491,0.6378,0.9898,1.196,0.4023,0.6122,0.9895,1.1899,1.168,1.0058,1.0351,-0.2275,1.7279,1.0885,0.5932,0.9048,1.0462,0.0863,1.5625,-0.09,-0.2161,-0.1178,1.0309,1.0548,0.1287,0.2806,2.4861,0.8077,0.7012,1.3009,0.9861,2.2794,1.2336,2.3047,0.1586,0.2223,0.0562,0.712,0.5462,1.6369,0.9945,1.3655,1.3059,0.6163,0.3931,0.4118,-0.0877,0.0389,1.1617,-0.0323,0.037,0.0245,3e-04,1.6934,-0.0468,0.0376,0.0449,0.6732,1.0576,0.5507,Control
G04,0.941,0.2652,0.9789,0.0254,0.0741,-0.0341,0.4032,0.5634,-0.0281,0.128,1.4257,1.8303,-0.1288,0.188,0.3318,0.1609,0.0753,0.5424,0.0109,0.1105,1.1181,0.8485,-0.0942,-0.0268,-0.0405,0.6755,1.0475,-0.0506,0.2341,-0.0217,0.4775,0.5028,0.7854,0.1351,0.2129,0.0466,0.3357,1.3656,0.1118,0.0997,-0.0675,2.2662,1.8142,2.1818,1.7214,0.4979,1.6507,0.6747,1.4779,0.6899,0.7855,1.2777,0.3384,0.5156,0.71,0.9833,1.0625,0.9478,1.1928,0.0404,1.5103,1.1581,0.4511,0.8914,1.1333,0.064,1.4137,0.0672,0.0079,-0.0636,0.9823,0.9395,0.1327,0.4161,2.3748,0.6683,0.5572,1.2621,0.8299,2.1022,0.8205,2.6644,0.222,0.1087,0.057,0.5412,0.4759,1.4193,0.8912,1.2645,0.8264,0.6081,0.3012,0.3879,-0.0795,0.1525,1.0132,0.0137,0.0849,0.1541,0.149,1.4053,0.1859,0.2401,0.1017,0.5568,0.7235,0.5335,BRCACancer
G05,0.6103,0.1065,0.4949,0.005,-0.0942,0.0199,0.0801,0.252,-0.021,0.1227,0.7306,1.2506,-0.1486,0.0582,-0.2962,0.1158,0.166,0.2878,-0.079,-0.1547,0.2655,-0.0267,-0.1384,-0.1121,-0.0585,0.2533,0.6535,-0.0449,0.312,-0.0239,0.3633,0.5039,0.387,0.4898,-0.2942,-0.464,0.234,0.6861,-0.0269,-0.3703,-0.227,1.4031,1.0534,1.7254,0.8779,0.2133,0.8341,0.5008,0.7216,0.4649,0.7997,0.5409,0.2506,0.3957,0.6845,0.5866,0.7858,0.7867,0.5369,-0.0888,1.2078,0.6913,0.3815,0.5869,0.6476,0.0094,0.9643,-0.1455,-0.1169,-0.0727,0.364,0.6562,-0.0902,-0.1323,1.817,0.4287,0.3919,0.7987,0.5759,1.8125,0.6858,1.8867,0.268,0.3937,0.0154,0.3788,0.3556,1.068,0.5654,0.5334,0.8769,-0.0228,0.1968,0.1004,0.0352,0.1591,0.7608,-0.0795,-0.2034,-0.01,0.0191,1.0421,-0.1569,-0.0586,-0.0832,0.503,0.7394,0.4581,BRCACancer
G06,0.7829,0.3023,0.8903,0.0614,0.0406,-0.0084,0.2631,0.6097,0.0414,0.0701,1.1663,1.6676,-0.1993,0.2532,0.0655,0.1059,0.0644,0.5421,0.0113,-0.0131,0.9574,0.5896,-0.0983,-0.0899,-0.05,0.449,0.9988,-0.014,0.1206,-0.1181,0.5211,0.5404,0.6659,0.172,0.145,0.0694,0.3617,1.1889,0.1358,-0.3104,-0.2045,1.9167,1.8033,2.087,1.4849,0.4378,1.2472,0.6484,1.3135,0.5449,1.0089,1.081,0.372,0.5748,0.7349,1.0403,1.1193,0.9547,0.9351,-0.0217,1.6557,0.9954,0.4621,0.7326,1.0651,0.0738,1.3415,-0.0574,-0.1403,-0.0984,1.0256,1.041,0.1221,0.5019,2.1198,0.603,0.6145,1.0818,0.7431,1.7809,0.9625,1.9702,0.1925,0.2316,0.0909,0.5688,0.3965,1.3386,0.9538,1.2325,0.955,0.7113,0.2963,0.2917,-0.027,0.0879,0.901,-0.007,0.0046,0.332,0.0666,1.4484,0.1736,0.3568,0.1167,0.6281,0.7366,0.4422,BRCACancer
G07,0.8856,0.1505,0.6419,0.0473,0.0852,-0.0174,0.2321,0.3397,0.0341,0.0628,1.1263,1.5389,-0.1886,0.0949,0.0385,0.193,0.049,0.3437,-0.0196,0.0895,0.66,0.4277,-0.1278,-0.1125,-0.0285,0.4736,0.7183,-0.1242,0.3033,-0.0953,0.4077,0.4869,0.6001,0.1379,-0.1084,-0.1405,0.3225,0.8803,0.0309,-0.1811,-0.1763,2.1346,1.5871,2.4104,1.2812,0.5037,1.3097,0.7265,1.1542,0.4723,0.8242,0.8786,0.2952,0.3648,0.8118,0.8462,0.9142,0.7199,1.0096,-0.1215,1.5305,0.9301,0.3964,0.8092,0.8036,0.0627,1.3579,-0.0719,-0.0262,-0.1379,0.5466,0.7737,-0.0471,0.024,2.4184,0.505,0.3958,1.1224,0.7668,2.1857,0.6945,2.374,0.1286,0.1665,0.0765,0.474,0.4181,1.326,0.7234,1.0035,1.0829,0.1906,0.3001,0.2904,-0.0806,0.1176,0.9774,-0.1521,-0.0348,0.0386,0.0287,1.3534,-0.0466,-0.0484,-0.0242,0.5733,0.7537,0.3146,Control
G08,0.9983,0.2877,0.9269,0.0384,-0.0049,-0.0109,0.2964,0.6289,-0.0021,0.0806,1.3315,1.7868,-0.1427,0.2671,0.1292,0.1703,0.094,0.5359,-0.119,0.1245,0.8987,0.551,-0.049,-0.0994,-0.1337,0.5066,1.1315,-0.1305,0.2666,-0.1292,0.4893,0.665,0.6609,0.2517,0.1154,-0.2773,0.4416,1.1796,0.0516,-0.3638,-0.1676,2.026,1.7336,2.155,1.4942,0.5993,1.3838,0.8436,1.3234,0.6162,0.9997,1.0323,0.4094,0.5637,1.0444,1.0704,1.1539,1.0117,0.8431,-0.0446,1.7284,1.107,0.532,0.9004,1.002,0.0816,1.5984,-0.0238,-0.1096,-0.0822,0.6611,0.9341,0.143,0.149,2.3551,0.71,0.5308,1.2701,0.8873,2.1638,1.0768,2.1754,0.1657,0.1611,0.0306,0.5381,0.4947,1.5987,0.8614,1.2717,1.186,0.1947,0.3528,0.3687,-0.0852,0.0353,1.274,-0.1454,-0.0383,0.1234,-0.0248,1.6909,0.0198,-0.0313,0.0905,0.7068,1.0078,0.4956,Control
G09,0.6362,0.1668,0.5245,-0.0146,-0.0276,-0.0538,0.1425,0.5209,-0.0447,0.1404,1.275,1.3426,-0.1112,0.1606,0.0847,0.1803,0.1413,0.3303,-0.0544,0.2512,0.4912,0.0642,-0.1531,-0.067,-0.0863,0.4746,0.6348,-0.069,0.1997,-0.0597,0.2887,0.4667,0.4303,0.466,0.0706,-0.1387,0.3786,0.8,0.1199,-0.0202,-0.0788,2.0046,1.5822,2.0614,1.0861,0.4219,0.9987,0.4957,0.8871,0.5567,0.8181,0.7152,0.2821,0.3877,0.7914,0.7129,0.9674,1.0104,0.8195,-0.03,1.5917,0.8516,0.5028,0.6873,0.7858,-0.0017,1.1889,0.0897,0.08,-0.0906,0.5227,0.6762,-0.0992,0.072,2.4724,0.6727,0.4018,1.3867,0.8753,2.285,1.0236,2.5467,0.1538,0.1044,0.0503,0.337,0.3991,1.2031,0.6335,0.7408,0.9592,0.0345,0.2782,0.2021,-0.078,0.1321,0.8518,-0.217,0.0219,0.0996,0.0669,1.1793,0.1241,0.0064,-0.0491,0.5234,0.895,0.3974,Control
G10,0.6428,0.2322,0.7156,0.0649,0.0585,0.0046,0.1478,0.5717,0.0537,0.0832,1.0576,1.3859,-0.1506,0.1094,-0.1293,0.1827,0.1038,0.3535,-0.0711,-0.2848,0.7526,0.2875,-0.1823,-0.1041,-0.1968,0.2961,0.8039,-0.1049,0.063,-0.0652,0.4083,0.4012,0.706,-0.0702,-0.0242,-0.0989,0.2115,0.8793,-0.028,-0.3559,-0.1474,1.9294,1.6568,2.1463,1.5202,0.3702,0.9775,0.614,1.0913,0.3537,0.9985,0.8887,0.3548,0.4857,0.7237,0.9915,1.0318,0.7264,1.0173,-0.1437,1.5889,0.5272,0.3597,0.6247,0.8576,0.077,1.2822,-0.1078,-0.0952,-0.0783,0.7322,0.8648,-0.056,0.1953,2.1998,0.4314,0.4344,0.7374,0.7641,2.2477,0.6881,1.9266,0.1683,0.4138,0.1801,0.431,0.3358,1.1556,0.7595,0.8987,0.7652,0.3143,0.2304,0.1317,-0.0728,0.1173,0.7594,-0.0093,-0.2064,0.0533,-0.1539,1.3643,-0.1804,0.1105,0.0078,0.4278,0.5793,0.4653,BRCACancer
G11,0.4049,0.1254,0.2884,-0.0432,0.0714,0.0348,-0.02,0.4257,0.0343,0.2799,0.6969,0.6851,0.0266,0.1189,0.0278,0.1144,0.2023,0.1134,-0.1309,0.1629,0.4956,0.1436,-0.0397,0.0897,-0.0472,0.0837,0.4841,0.0462,0.2412,0.0585,0.2569,0.3287,0.1432,0.1462,-0.122,-0.5029,0.1311,0.4344,-0.0748,-0.3934,-0.0998,1.2787,1.1739,1.8496,0.9189,0.2547,0.6514,0.5139,0.6787,0.167,0.6371,0.376,0.3287,0.2702,0.5105,0.4804,0.6973,0.6139,0.5161,-0.1301,1.0845,0.5111,0.3376,0.6008,0.3539,-0.0683,0.9508,-0.1759,0.1981,0.0219,0.3603,0.4397,0.1761,0.0427,1.655,0.5178,0.2269,0.6005,0.4524,1.3406,0.518,1.4258,0.2768,0.2309,0.0259,0.2679,0.2243,0.7302,0.3618,0.5061,0.4365,-0.1514,0.1181,0.1309,-0.0253,0.0838,0.5994,0.0178,0.0937,0.0037,0.2537,0.9026,-0.0105,-0.0312,-0.1449,0.4801,0.586,0.2189,BRCACancer
G12,0.5949,0.3012,0.5254,0.0459,0.0843,-0.01,0.1823,0.527,0.0228,0.1333,1.1021,1.591,-0.1175,0.1733,0.1374,0.2063,0.0904,0.4798,-0.0032,-0.0925,0.6484,0.3681,-0.101,-0.0839,-0.0618,0.4571,0.9329,-0.1022,0.1432,-0.0639,0.529,0.5079,0.5387,0.0112,0.1118,-0.2403,0.4107,0.9605,0.0114,-0.1561,-0.1702,1.9396,1.7,2.029,1.5179,0.4432,1.0618,0.5305,1.1707,0.5129,0.9932,0.9534,0.3553,0.7048,0.7804,0.9621,1.1116,0.8156,1.0256,-0.0627,1.5385,0.7841,0.4058,0.7526,0.8369,0.082,1.2438,-0.0103,-0.1092,-0.1584,0.6104,0.9376,0.085,-0.01,2.192,0.6093,0.4589,1.1897,0.8397,2.1829,0.9071,2.2811,0.2152,0.2416,0.1204,0.5396,0.4042,1.1974,0.8397,0.9781,0.8713,0.4062,0.2553,0.1385,-0.0601,0.1496,0.7691,-0.0709,0.0264,0.0022,-0.1365,1.3052,-0.0922,0.0711,0.0709,0.5502,0.6973,0.4515,BRCACancer
H01,0.5878,0.2713,0.4233,0.0534,0.0466,-0.005,0.1142,0.5664,0.0469,0.1299,1.1014,1.3664,-0.2091,0.1304,0.1301,0.1776,-0.0374,0.3827,0.0529,0.0082,0.5065,0.1548,-0.2364,-0.1236,0.1159,0.2876,0.6464,-0.1255,0.2112,-0.1776,0.422,0.461,0.4921,-0.0459,0.2129,-0.2165,0.2836,0.7219,0.0256,-0.1453,-0.2474,1.8875,1.4429,2.0071,1.1538,0.3462,0.9139,0.6271,0.945,0.4625,0.6889,0.8311,0.3244,0.4344,0.6395,0.6921,0.8597,0.7794,0.9264,-0.0799,1.3328,0.7772,0.4651,0.6905,0.6658,0.052,1.1727,-0.0589,-0.0404,-0.1699,0.5682,0.7691,-0.0403,0.0547,2.0553,0.5163,0.3441,1.1433,0.7671,1.93,0.8157,2.0037,0.1228,0.1152,0.0824,0.4468,0.3955,1.193,0.7101,0.7239,0.7211,0.2917,0.181,0.3605,-0.0919,0.2166,0.8825,-0.0853,0.1736,0.0164,-0.0772,1.2121,-0.1633,-0.0158,-0.0475,0.5868,0.6956,0.2629,Control
H02,0.8024,0.133,0.6434,0.0502,2e-04,-0.028,0.2234,0.4577,0.023,0.1382,1.4842,1.6855,-0.1003,0.3149,0.1162,0.1939,0.1276,0.3387,-0.0519,0.1151,0.5439,0.3406,-0.0609,-0.0555,-0.1201,0.552,0.5996,-0.1006,0.2192,-0.0575,0.3108,0.4152,0.5184,0.4247,-0.1486,-0.142,0.2702,0.7946,0.1341,0.0709,-0.0651,2.5242,1.4043,2.3652,1.2515,0.5395,1.2322,0.6234,0.8748,0.6137,0.7313,0.8363,0.34,0.3334,0.6652,0.6317,0.715,1.0007,0.7549,-0.0122,1.6217,0.9747,0.5287,0.77,0.8486,0.0533,1.3468,-0.0148,-0.0886,-0.068,0.3767,0.6724,0.1169,0.1266,2.4188,0.7312,0.3863,1.3129,0.6666,2.2916,0.5289,2.6125,0.2704,0.2044,0.1082,0.3343,0.4319,1.453,0.6501,0.7628,1.1154,0.1709,0.308,0.2309,-0.0361,0.2626,0.9368,0.0274,0.1982,0.0478,0.0582,1.263,0.1463,-0.0602,0.0397,0.5455,0.6876,0.584,Control
H03,0.7516,0.1945,0.5171,0.0235,0.023,-0.0156,0.1557,0.5026,0.0369,0.1053,1.1337,1.4121,-0.1017,0.1074,-0.1866,0.1789,0.1105,0.355,-0.1151,-0.0048,0.7937,0.4321,-0.117,-0.0584,0.0018,0.2833,0.7737,-0.1168,0.2597,-0.0937,0.4636,0.5199,0.5967,0.0324,-0.0166,-0.3156,0.317,0.8337,0.0363,-0.3839,-0.1565,2.0155,1.496,2.2993,1.3186,0.3609,1.1052,0.7299,0.9198,0.5633,0.9973,0.8143,0.3498,0.4895,0.8974,0.9044,0.8247,0.741,0.9056,-0.2048,1.5129,0.8385,0.5096,0.8249,0.7766,0.0383,1.4129,-0.1576,-0.1348,-0.1027,0.6763,0.6849,-0.1016,0.0716,2.303,0.4707,0.3331,0.878,0.7644,2.2457,0.7836,1.9614,0.1699,0.2699,0.0819,0.4028,0.4833,1.2075,0.7002,0.8383,1.0618,0.1661,0.2911,0.2166,-0.0158,0.1343,0.9905,-0.0114,-0.113,0.1904,0.0072,1.421,-0.1,-0.0348,-0.1565,0.502,0.6572,0.2609,Control
