@relation data

@attribute id string
@attribute 10376 numeric
@attribute 10381 numeric
@attribute 10382 numeric
@attribute 10383 numeric
@attribute 107 numeric
@attribute 10746 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 1453 numeric
@attribute 153 numeric
@attribute 1812 numeric
@attribute 1813 numeric
@attribute 1902 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 196883 numeric
@attribute 203068 numeric
@attribute 23236 numeric
@attribute 2697 numeric
@attribute 2767 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2885 numeric
@attribute 2911 numeric
@attribute 2915 numeric
@attribute 2977 numeric
@attribute 2982 numeric
@attribute 2983 numeric
@attribute 3265 numeric
@attribute 3356 numeric
@attribute 3357 numeric
@attribute 3358 numeric
@attribute 347688 numeric
@attribute 347733 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3845 numeric
@attribute 4893 numeric
@attribute 5154 numeric
@attribute 5155 numeric
@attribute 5156 numeric
@attribute 5159 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5592 numeric
@attribute 5593 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 56034 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5607 numeric
@attribute 5613 numeric
@attribute 56604 numeric
@attribute 57369 numeric
@attribute 5894 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6714 numeric
@attribute 7082 numeric
@attribute 7277 numeric
@attribute 7278 numeric
@attribute 7280 numeric
@attribute 7846 numeric
@attribute 79861 numeric
@attribute 80310 numeric
@attribute 81027 numeric
@attribute 84617 numeric
@attribute 84790 numeric
@attribute 983 numeric
@attribute Class {Control,BRCACancer}

@data
G11,0.0235,0.2759,0.0819,0.9848,-0.0534,0.9,0.0293,-0.0014,0.0278,0.2585,0.7071,0.0298,0.1397,0.9294,0.3239,0.2863,-0.0154,0.1868,0.2853,-9e-04,0.2124,0.0648,0.2431,-0.1537,0.0306,0.0385,0.4249,0.7955,0.236,0.4775,1.0046,-0.0727,-0.0747,0.0564,0.1308,0.1726,0.2189,0.1512,0.1566,-0.0129,-0.8,0.2107,0.2684,0.3508,0.1596,0.8794,2.193,-0.0277,-0.045,0.008,-0.0815,0.8855,0.1697,0.0046,0.6596,0.5517,-0.1246,0.2433,0.5798,-0.0027,0.0583,-0.1139,1.1064,0.5235,0.2175,0.0923,0.3454,0.0636,0.2937,0.6204,0.1873,-0.1747,0.79,0.3565,0.7371,0.1696,-0.0293,0.9617,0.2968,0.2887,0.5259,-0.4233,0.052,3.7644,0.1001,0.1773,-0.0401,BRCACancer
G12,0.2787,0.239,0.1641,1.426,0.0357,1.5754,-0.0156,0.1839,0.0166,0.1272,1.6239,-0.1172,0.1937,1.2306,0.3252,0.0102,-0.052,0.1028,0.489,-0.0316,0.1058,0.4527,0.245,-0.1166,0.0384,0.0354,0.8222,1.4535,0.2857,0.6024,1.3276,-0.1345,-0.117,-0.1179,0.4019,0.3343,0.2822,-0.0429,-0.0518,-0.1756,-0.4898,-0.0607,0.5389,0.5281,0.5487,1,3.045,0.5126,0.2386,0.0238,0.078,1.6507,0.3503,-0.0805,0.8444,1.0299,-0.0579,0.2137,0.7586,-0.0152,-0.0995,-0.0134,1.5654,0.7987,0.3513,0.253,0.4151,0.3012,0.3465,0.7737,-0.0187,-0.0485,1.4818,0.9109,1.0687,0.4071,-0.1022,1.346,0.7675,0.6853,0.6721,-0.1871,0.0459,4.5234,0.2912,0.1975,-0.0882,BRCACancer
H01,0.2162,0.1316,0.1248,1.2568,0.0431,1.3544,-0.0106,0.1215,0.0402,0.1242,1.3966,-0.2105,0.1511,1.1869,0.1106,0.1585,-0.0498,0.1304,0.3505,-0.0169,-0.016,0.4645,0.0587,-0.1169,0.0107,-0.0429,0.691,1.1754,0.2186,0.5069,1.2987,-0.0724,-0.0888,-0.1034,0.2958,0.2239,0.3337,-0.0804,-0.0307,-0.1967,-0.5837,0.0573,0.4326,0.4817,0.5028,0.9998,2.5353,0.4003,0.0949,0.0236,0.3607,1.2572,0.3872,-0.077,0.8112,0.9368,-0.0749,0.1544,0.6091,-0.0814,-0.1421,-0.0164,1.3575,0.7918,0.3629,0.2049,0.4758,0.3223,0.2986,0.711,-0.1949,0.016,1.13,0.6825,0.9293,0.314,-0.1308,1.2637,0.387,0.4555,0.6173,-0.0551,-0.1159,3.9754,0.1651,0.0949,-0.1301,Control
H02,0.2511,0.1588,0.1696,1.6123,0.0399,1.1297,-0.0336,0.2216,0.0168,0.1316,1.7196,-0.0995,0.3341,1.2543,0.2614,-0.0882,-0.0198,0.0583,0.279,-0.0158,0.1413,0.5705,0.2215,0.0908,0.1636,-0.0506,0.7865,1.1748,0.1808,0.6013,1.482,-0.1205,-0.0501,-0.0877,0.2488,0.2701,0.4471,0.0102,-0.0888,-0.1151,-0.2729,0.1525,0.322,0.4363,0.5287,1.0949,2.7366,0.3909,0.1412,0.0266,0.2415,1.8239,0.626,-0.06,1.0139,0.7758,-0.0079,0.1954,0.6366,0.0244,-0.055,-0.0477,1.6496,0.9908,0.4785,0.0979,0.5407,0.3833,0.2709,0.7913,-0.1945,-0.0908,1.2979,0.5235,1.1818,0.5382,-0.0494,1.2988,0.4843,0.6035,0.7747,-0.0571,0.0456,4.8226,0.4402,0.4077,0.0522,Control
H03,0.0775,0.1149,0.2236,1.2422,0.0132,1.3161,-0.0212,0.1595,0.0304,0.1021,1.4429,-0.101,0.1283,1.214,0.1095,-0.0098,-0.0025,0.1268,0.1546,-0.0233,0.125,0.2923,0.2461,-0.2079,0.0822,0.0219,0.6001,1.2895,0.2757,0.5614,1.2661,-0.1689,-0.1084,-0.1183,0.1628,0.1872,0.2018,0.086,-0.0245,-0.2104,-0.4388,0.0279,0.4738,0.5399,0.6057,1.0302,2.7979,0.1344,0.1371,0.0542,0.1421,1.285,0.427,-0.0618,0.776,0.9173,-0.1986,0.2459,0.6816,-0.1475,-0.0873,-0.0617,1.5396,0.8535,0.3274,-0.0088,0.5212,0.2009,0.2973,0.8467,0.2109,-0.1757,1.2702,0.7701,1.0331,0.2331,-0.1126,1.0398,0.5444,0.474,0.7846,-0.0949,0.0418,2.677,0.2601,0.0734,-0.0929,Control
H04,0.5298,0.147,0.08,1.5285,0.0448,1.4269,-0.0131,0.2184,-0.0121,0.0392,1.8601,-0.1537,0.2614,1.5105,0.2651,-0.0331,-0.098,0.1712,0.2762,-0.0264,0.2133,0.6205,0.2836,-0.2964,0.1157,0.0072,0.7484,1.244,0.3555,0.6947,1.5729,-0.1522,-0.1277,-0.1851,0.3517,0.2448,0.4165,-0.1269,-0.0668,-0.2199,-0.9037,0.0411,0.4455,0.685,0.6271,1.1697,2.717,0.3931,0.2162,-0.0268,0.1319,1.8087,0.6762,-0.0749,1.0146,0.8503,-0.0695,0.2704,0.8086,-0.0882,-0.1036,-0.1393,1.7165,1.0809,0.6041,0.1991,0.6198,0.4153,0.4486,0.9338,-0.051,-0.2211,1.4773,0.8059,1.3558,0.4458,-0.1245,1.3016,0.7012,0.5377,1.0633,-0.1523,0.0889,3.5506,0.2128,0.3609,0.0608,Control
H06,0.2815,0.1477,0.1588,1.5175,0.0401,1.5505,-0.0683,0.2234,-0.0159,0.1,1.7372,-0.0898,0.2108,1.4109,0.3209,-0.1362,-0.0133,0.1363,0.4862,-0.0343,0.1202,0.5759,0.1934,-0.0928,0.1425,0.0258,0.826,1.3166,0.2145,0.6599,1.5265,-0.1216,-0.1032,-0.0905,0.4943,0.3499,0.4342,-0.0359,-0.0588,-0.1343,-0.5991,0.0824,0.3759,0.5388,0.4733,1.0241,3.1391,0.4925,0.2006,-0.0291,0.1929,1.6458,0.785,-0.0107,1.0751,0.8332,-0.0657,0.2081,0.6521,0.0508,-0.0787,-0.0828,1.6479,0.9811,0.5101,0.1848,0.5207,0.4099,0.2765,0.8464,-0.1038,0.1004,1.3404,0.7552,1.1882,0.6246,-0.0679,1.2239,0.6681,0.5547,0.9644,-0.0859,-0.0346,4.4587,0.2077,0.2742,0.106,Control
H07,0.4082,0.185,0.0596,1.0545,0.0558,1.2577,-0.025,0.1733,0.0193,0.0874,1.5682,-0.1471,0.1388,1.2675,0.2086,0.027,-0.065,0.0553,0.1015,-0.0171,0.1299,0.6099,0.2688,-0.1983,-0.0335,-0.0876,0.7431,1.3159,0.3241,0.5963,1.351,-0.1463,-0.2367,-0.1713,0.1069,0.1459,0.1905,-0.1087,-0.0162,-0.1894,-0.8427,0.1114,0.4191,0.5258,0.5753,1.1384,2.4264,0.1017,0.0127,0.0085,0.0898,1.6881,0.3944,-0.1121,0.8265,0.7537,-0.2501,0.2099,0.7106,-0.1599,-0.1433,-0.1197,1.6428,0.8444,0.3699,0.1096,0.4576,0.196,0.323,0.8032,0.1393,-0.1664,1.3887,0.641,1.0579,0.2755,-0.1776,1.0594,0.4087,0.5876,1.2251,-0.1741,-0.0571,2.7597,0.1894,0.2022,-0.1454,BRCACancer
H08,0.3737,0.0915,0.0201,1.1323,0.0462,1.3313,-0.025,0.1298,0.0805,0.0758,1.5567,-0.1424,0.1445,1.21,0.3894,0.1741,-0.0245,0.0605,0.5225,-0.0363,0.1291,0.4851,0.2269,-0.1655,-0.0069,-0.0531,0.772,1.3847,0.2519,0.5185,1.4587,-0.1362,-0.1231,-0.1158,0.3597,0.2985,0.2537,-0.0345,-0.0453,-0.166,-0.8114,0.0959,0.4054,0.5518,0.4326,1.1995,2.8132,0.4527,0.0982,0.0127,0.2545,1.5419,0.4411,-0.0682,1.0063,0.9096,0.0116,0.1203,0.6545,-0.1053,-0.0674,-0.094,1.663,0.6965,0.5568,0.3054,0.5324,0.3517,0.2567,0.749,0.124,-0.2171,1.4661,0.6224,1.1539,0.3688,-0.0814,1.2872,0.3974,0.6123,1.1092,-0.1071,0.0421,4.4749,0.1617,0.1762,-0.063,BRCACancer
H09,0.1606,0.2388,0.002,0.8747,0.0498,1.0837,-0.0072,0.1146,0.0083,0.037,1.1462,-0.1286,-0.025,1.029,0.3547,-0.0696,0.0045,0.1006,0.2533,0.0078,0.1338,0.3014,0.4574,-0.2066,-0.0115,-0.0863,0.4538,0.8079,0.5295,0.5425,0.9477,-0.1493,-0.0839,-0.1283,0.1395,0.2192,0.2499,-0.0246,0.0089,-0.1313,-0.3358,-0.0821,0.4758,0.5482,0.4573,0.881,1.3099,0.2746,0.1029,0.0187,0.1654,1.0307,0.3282,-0.0846,0.6773,0.7063,-0.1091,0.3121,0.945,-0.1001,-0.1163,-0.1146,1.2791,0.522,0.2981,0.0914,0.4454,0.216,0.3831,0.6893,0.2275,-0.1343,1.2169,0.6399,0.7675,0.2803,-0.0995,1.0953,0.495,0.4238,0.5078,-0.3208,-0.0588,3.7479,0.004,0.1374,-0.1232,BRCACancer
H10,0.1849,0.0268,-0.0431,1.0813,0.0811,1.3026,0.001,0.2325,-0.0099,0.0444,1.3627,-0.2219,0.0994,1.1064,0.2371,0.0191,-0.1336,0.1418,0.4308,-0.0016,0.1667,0.5669,0.2504,-0.0741,-0.1696,0.0852,0.791,1.2881,0.297,0.5409,1.3625,-0.0923,-0.2367,-0.1761,0.2376,0.2454,0.04,-0.0344,-0.0975,-0.1987,-0.9729,-0.0443,0.4675,0.4605,0.4943,0.9593,1.8333,0.3511,0.0388,-0.028,0.1195,1.3848,0.3662,-0.1089,0.8393,0.6985,-0.0552,0.2427,0.7516,-0.1148,-0.1114,-0.0905,1.4564,0.7236,0.305,0.2094,0.508,0.1504,0.2859,0.5668,-0.3255,-0.0846,1.316,0.5289,0.9895,0.1774,-0.1887,1.1189,0.292,0.417,0.5939,-0.1815,-0.1036,3.5217,0.1793,0.1285,-0.1132,BRCACancer
H11,0.1305,0.1598,0.108,1.299,0.053,1.6786,0.0162,0.2576,0.0514,0.0937,1.4054,-0.1536,0.1072,1.0013,0.3108,0.0508,-0.0777,0.062,0.5331,0.0275,0.1067,0.5798,0.1413,-0.1594,0.0578,0.0406,0.7584,1.652,0.1525,0.4392,1.1251,-0.1312,-0.1175,-0.1244,0.4272,0.3941,0.2216,-0.04,-0.0023,-0.2082,-0.631,0.1457,0.5245,0.3721,0.6453,0.8592,3.2474,0.5408,0.1069,0.0672,0.1655,1.3105,0.4435,-0.1019,0.8348,1.0986,-0.0852,0.1411,0.5246,-0.0635,-0.1151,-0.0039,1.4706,0.8107,0.1686,0.2074,0.3498,0.1866,0.1856,0.6544,0.1037,-0.2521,1.6116,0.8182,0.909,0.2968,-0.1464,1.4702,0.4706,0.5094,0.5687,-0.1729,0.0202,3.8913,0.1625,0.2304,-0.0419,BRCACancer
H12,0.3359,0.071,0.0473,1.3979,0.0277,1.772,0.0038,0.3258,0.0178,0.0176,1.8111,-0.1844,0.2639,1.3622,0.245,0.0572,-0.0813,0.1515,0.4218,-0.0173,0.1832,0.6384,0.2142,-0.1403,0.0245,0.0986,0.9148,1.7011,0.2751,0.5771,1.4753,-0.171,-0.1764,-0.1595,0.3102,0.2428,0.4173,-0.0688,-0.1391,-0.2459,-0.7297,0.1481,0.6196,0.7084,0.7971,1.3873,3.2016,0.3799,0.1009,0.0365,0.5709,1.5796,0.6607,-0.1091,0.936,1.0425,-0.109,0.2118,0.7421,-0.1022,-0.1312,-0.0152,1.69,0.9731,0.531,0.2217,0.6003,0.3544,0.349,0.9633,0.0694,-0.1866,1.6625,1.1541,1.2436,0.4006,-0.177,1.3865,0.7143,0.5167,0.9342,-0.1127,0.1553,3.1902,0.2698,0.2593,0.0029,BRCACancer
I01,0.3225,0.1027,0.2661,1.9309,0.01,1.7819,-0.0406,0.3922,-0.0113,0.1027,1.8393,-0.158,0.3216,1.3155,0.5141,-0.0921,-0.0478,0.2853,0.8399,-0.0368,0.0906,0.7164,0.3474,-0.0949,0.1159,0.0098,0.8465,1.5455,0.4462,0.7179,1.4733,-0.1208,-0.1243,-0.1166,0.6552,0.5396,0.315,-0.0568,-0.0187,-0.1956,-0.5761,0.0287,0.7924,0.8298,0.7961,1.3506,3.2055,0.7483,0.24,0.0657,0.3918,1.5698,0.5464,-0.081,0.8792,1.2911,-0.0611,0.2708,1.1993,-0.0578,-0.1028,-0.0037,1.8925,1.0209,0.5295,0.343,0.6052,0.388,0.4704,0.9069,-0.1979,0.0419,1.6846,1.3558,1.2051,0.5439,-0.1079,1.6661,0.6395,0.487,0.7419,-0.1227,0.3697,4.2661,0.2786,0.3062,0.0489,Control
I02,0.0644,-0.0224,0.1137,1.1277,0.095,1.3297,-0.0221,0.2457,0.0752,0.0971,1.2514,-0.1618,0.0501,1.0834,0.2347,0.091,-0.0839,0.1195,0.4812,0.0213,0.0402,0.3655,0.4554,-0.1176,-0.0244,0.0238,0.6931,1.0176,0.5128,0.5463,1.2686,-0.1335,-0.1105,-0.1493,0.3598,0.3298,0.2712,-0.0663,0.0115,-0.2683,-0.5005,0.2229,0.6355,0.6189,0.6387,0.8585,2.3009,0.4674,0.1624,0.0632,0.207,1.226,0.3613,-0.0929,0.7165,0.9455,-0.0442,0.4449,1.0195,-0.238,-0.1426,-0.033,1.4608,0.7537,0.0789,0.2165,0.4768,0.2075,0.4314,0.5935,0.2894,-0.0173,1.2037,1.0099,1.0702,0.2664,-0.1507,1.1672,0.4944,0.5831,0.4088,-0.1233,-0.1088,3.7754,0.2682,0.1272,-0.1512,Control
I03,0.164,0.1543,0.072,1.1755,-0.0073,1.0354,-0.003,0.1173,0.035,0.1091,1.2052,-0.158,0.0605,0.876,0.3262,-0.0605,-0.0071,0.0212,0.3144,-0.0299,0.1184,0.3905,0.0976,-0.1353,0.0227,-0.0534,0.5946,1.2441,0.1611,0.4459,1.0278,-0.1177,-0.1382,-0.1389,0.2353,0.2695,0.2673,-0.0215,-0.05,-0.1581,-0.3763,0.0919,0.4223,0.3598,0.4816,0.8519,2.38,0.2367,0.0457,0.007,0.1475,1.0095,0.2657,-0.0485,0.7244,0.8674,-0.0952,0.1412,0.5382,-0.1448,-0.1076,-0.0471,1.3196,0.7317,0.2106,0.0436,0.2988,0.2605,0.2382,0.5412,0.1473,-0.1268,1.1184,0.4714,0.7703,0.1916,-0.0919,1.2996,0.1633,0.3851,0.5861,-0.0018,-0.0578,4.2419,0.3207,0.1392,-0.0518,Control
I04,0.2534,0.166,0.1348,1.8206,0.0454,1.8006,-0.0375,0.3559,0.0084,0.0669,2.1266,-0.1082,0.2331,1.4092,0.5335,-0.16,-0.0285,0.2728,0.4825,-0.0264,0.1166,0.7805,0.1715,-0.0176,0.1741,0.0371,0.9894,1.6358,0.2232,0.7199,1.4139,-0.0428,-0.0769,-0.0963,0.5457,0.3544,0.4855,-0.0749,-0.0651,-0.1062,-0.2559,0.1975,0.4499,0.5447,0.7887,1.1827,3.4044,0.5648,0.289,-0.0065,0.1752,1.766,0.7905,-0.0457,1.0396,1.0542,-0.0755,0.2051,0.6375,-0.0066,-0.0549,-0.0207,1.6693,1.2158,0.6132,0.1797,0.4571,0.4557,0.2838,1.0077,-0.2065,0.0589,1.6289,0.778,1.1551,0.6562,-0.0619,1.6402,0.7136,0.5288,0.7851,-0.0488,-0.0067,4.0317,0.2635,0.303,0.0296,Control
I05,0.1656,0.1134,0.2329,1.8735,0.0761,1.3915,0.0294,0.2998,0.0021,0.1428,1.8197,-0.1304,0.1743,1.3461,0.3053,0.0687,-0.0456,0.1733,0.4754,-0.0162,0.1471,0.5818,0.1635,-0.1154,0.1275,0.0188,0.8475,1.2613,0.1911,0.6246,1.4428,-0.0812,-0.0997,-0.0881,0.3947,0.4639,0.4173,-0.0422,0.0544,-0.1434,-0.4771,0.2063,0.393,0.4814,0.7042,0.8197,2.9283,0.554,0.409,0.0334,0.1681,1.8185,0.7746,-0.0506,1.0367,0.9595,-0.0428,0.215,0.6101,0.0721,-0.0974,-0.016,1.5568,1.1824,0.4989,0.2379,0.3809,0.5334,0.2435,0.8279,-0.3088,-0.0873,1.3837,0.5809,1.1268,0.6283,-0.0638,1.5574,0.5403,0.6461,0.677,-0.0781,-0.0178,4.4632,0.2884,0.3239,-0.0013,Control
I06,0.2542,0.0976,0.1723,1.5558,0.068,1.4687,-0.0182,0.2507,0.0539,0.0449,1.8005,-0.1246,0.1935,1.2509,0.3194,-0.1388,-0.0134,0.1101,0.2292,-0.0078,0.0975,0.7073,0.2042,0.0492,0.1078,-0.0278,0.8419,1.5561,0.198,0.5676,1.3048,-0.1058,-0.0749,-0.115,0.34,0.3471,0.46,-0.0584,-0.0651,-0.1031,-0.1955,0.0389,0.4181,0.481,0.7014,0.9647,3.0939,0.3602,0.1484,0.0206,0.2191,1.6771,0.6625,-0.0499,0.933,0.9919,-0.1046,0.1569,0.5742,-0.0516,-0.0744,0.0641,1.6152,1.0225,0.5358,0.1555,0.3755,0.3342,0.2342,0.858,-0.0658,-0.0329,1.5362,0.7634,1.1204,0.4208,-0.0754,1.3183,0.4924,0.5005,0.7482,-0.1698,0.0447,3.614,0.2663,0.3008,-0.0409,Control
I07,0.2771,0.1021,0.1055,1.4329,-0.0131,1.9179,-0.0328,0.3585,-0.0394,-0.0445,2.1478,-0.1295,0.3984,1.5975,0.216,-0.1334,-0.1389,0.1679,0.2631,-0.0429,0.2279,0.664,0.2647,-0.2244,0.1777,-0.0099,1.213,1.4499,0.3307,0.7685,1.6659,-0.0984,-0.1827,-0.1092,0.2923,0.33,0.4668,-0.0976,-0.0276,-0.1591,-0.6836,-0.0036,0.6201,0.6583,0.9011,1.0896,2.954,0.2382,0.1259,0.0139,0.3084,2.0559,0.9507,-0.0734,1.187,0.9455,-0.058,0.3015,0.9071,-0.0103,-0.1062,0.056,1.7617,1.2983,0.6913,0.2533,0.6599,0.6172,0.4707,1.0175,-0.2772,-0.0594,1.8497,1.0673,1.3709,0.5855,-0.1323,1.4411,0.6941,0.4557,1.2857,-0.1426,0.0265,2.7757,0.3297,0.2496,-0.1224,Control
I08,0.2529,0.1495,0.1303,1.6265,0.0275,1.9166,-0.0397,0.3672,-0.0192,0.0488,1.6218,-0.1348,0.181,1.2318,0.355,-0.0618,-0.0757,0.1619,0.564,0.0034,0.1588,0.737,0.2911,-0.1281,0.0296,0.01,0.9663,1.7873,0.2293,0.633,1.3844,-0.1259,-0.1471,-0.1762,0.4557,0.4579,0.3581,-0.0597,-0.0641,-0.235,-0.7132,0.0385,0.6537,0.5709,0.855,1.0443,3.1097,0.5852,0.1481,0.0527,0.2196,1.5876,0.5984,-0.0928,0.837,1.114,0.0353,0.1876,0.7106,-0.0762,-0.1055,0.0352,1.5837,0.9969,0.4328,0.2823,0.4038,0.3858,0.3115,0.906,-0.0593,-0.0133,1.8083,1.1073,1.1142,0.3775,-0.1083,1.5506,0.7087,0.6412,0.768,-0.1617,0.0556,3.399,0.3417,0.2273,-0.0666,Control
I09,0.197,0.1801,0.1213,1.6961,0.0433,1.2984,-0.0082,0.2497,0.0161,0.2316,1.6809,-0.1597,0.1832,1.2001,0.3338,-0.0841,-0.0503,0.188,0.8104,-0.0085,0.0983,0.5634,0.2826,-0.1357,-0.0381,0.017,0.7752,1.3617,0.2104,0.542,1.4074,-0.0884,-0.1524,-0.1553,0.5677,0.476,0.1904,7e-04,0.0162,-0.2236,-0.6169,0.1232,0.382,0.5335,0.4946,0.998,2.3389,0.5454,0.1333,0.0194,0.1471,1.6657,0.5906,-0.0394,0.9333,0.8575,0.0077,0.2088,0.6701,-0.1303,-0.094,-0.0466,1.5988,0.9761,0.3382,0.2023,0.3843,0.3072,0.2749,0.7578,-0.052,-0.1584,1.4133,0.6194,1.0728,0.4857,-0.1339,1.4696,0.5694,0.5246,0.7383,-0.1031,-0.0029,4.6083,0.4557,0.1245,-0.0872,Control
I10,0.1756,0.067,0.0911,1.5585,-0.0047,1.9032,-0.0562,0.2922,0.0075,0.1308,1.747,-0.128,0.2863,1.3646,0.2323,-0.0175,-0.1111,0.2513,0.6545,-0.0475,0.2307,0.5799,0.2802,-0.0055,0.0559,0.0048,0.9555,1.6599,0.3708,0.7028,1.505,-0.1262,-0.1244,-0.1245,0.4911,0.4627,0.3726,-0.0189,-0.1143,-0.1731,-0.4094,-0.0071,0.6366,0.6627,0.861,1.2488,3.1745,0.5092,0.2441,0.0417,0.2503,1.7217,0.6616,-0.0652,1.0096,1.0548,-0.0878,0.2718,0.7968,-0.0988,-0.1039,0.015,1.6979,1.0008,0.4752,0.3201,0.5907,0.5267,0.4166,0.8663,-0.0273,-0.0427,1.7212,1.021,1.2131,0.5459,-0.1365,1.6077,0.6425,0.3448,0.7181,-0.1678,0.0546,3.8029,0.3974,0.237,0.02,Control
I11,0.1211,0.0844,0.157,1.1238,0.0629,1.2284,0.0708,0.2629,0.1051,0.0931,0.8918,-0.1471,0.0723,0.9397,0.3722,-0.0164,-0.1478,0.017,0.4964,0.0877,0.0357,0.2763,0.082,-0.0125,-0.1508,-0.0048,0.6237,1.1569,0.2353,0.3954,1.139,-0.0947,-0.1566,-0.1156,0.4087,0.3517,0.2244,0.0406,0.0215,-0.2183,-0.7852,0.1323,0.4354,0.3291,0.48,0.7543,2.828,0.405,0.1586,0.0638,0.1728,0.8301,0.3006,-0.1176,0.8167,0.8839,-0.1645,0.1357,0.5254,-0.1988,-0.1505,-0.0095,1.1961,0.7042,0.2164,0.2524,0.3654,0.1022,0.226,0.5749,0.3649,-0.027,1.1076,0.6405,0.7673,0.2986,-0.1321,1.3582,0.2809,0.5078,0.3424,-0.2712,-0.1613,3.4208,0.0423,0.0984,-0.0943,Control
I12,0.1509,0.1746,0.1299,1.4346,-0.0073,1.4984,-0.0264,0.2822,0.0315,0.0919,1.408,-0.1415,0.1503,1.1713,0.2497,0.0781,-0.0114,0.0701,0.5673,0.009,0.1471,0.5261,0.2459,-0.1381,0.0403,0.0156,0.6297,1.4265,0.185,0.5873,1.3337,-0.1496,-0.1269,-0.1475,0.4439,0.3536,0.3887,-0.0274,0.0386,-0.1887,-0.7022,0.0685,0.4425,0.5363,0.6542,1.075,2.8378,0.4766,0.0933,0.0324,0.1595,1.4084,0.5219,-0.0518,0.828,0.9493,-0.1174,0.2292,0.6249,-0.1575,-0.0903,-0.1385,1.5738,0.8095,0.3916,0.1799,0.4344,0.2963,0.27,0.9102,0.0779,-0.257,1.4888,0.7694,1.1654,0.4137,-0.1419,1.5074,0.7438,0.6169,0.6078,-0.2225,0.0215,3.9359,0.3296,0.3024,-0.0494,Control
I13,0.4384,0.102,0.1244,1.5376,0.0497,1.5294,0.0064,0.2473,0.0252,0.0701,1.8917,-0.1084,0.2428,1.2306,0.4322,-0.0811,-0.0318,0.0468,0.3072,-0.0086,0.1087,0.5882,0.2924,-0.0745,0.0423,0.0179,0.8277,1.4524,0.2575,0.5756,1.3399,-0.0915,-0.106,-0.116,0.3469,0.2659,0.4453,-0.0296,0.0107,-0.1369,-0.3873,0.1391,0.4958,0.5099,0.7029,1.0479,3.0133,0.3273,0.1201,-7e-04,0.4464,1.8117,0.5481,-0.0644,0.8632,1.1469,-0.1535,0.2739,0.6733,-0.0016,-0.0848,0.0622,1.6795,1.0195,0.4763,0.1547,0.3781,0.3347,0.2696,0.64,-0.204,-0.0589,1.645,0.7674,1.1901,0.339,-0.124,1.1306,0.5378,0.4588,0.7314,-0.1611,0.1014,3.7227,0.2767,0.3302,0.0784,Control
J01,0.318,0.0746,0.2056,1.4673,0.0364,1.0934,-0.0256,0.1646,-0.0177,0.1106,1.3145,-0.0797,0.218,1.1597,0.2964,0.005,-0.0724,0.1276,0.3022,-0.005,0.0404,0.7057,0.2378,-0.0296,0.1117,-0.0266,0.7101,1.1696,0.256,0.6,1.3005,-0.0824,-0.0435,-0.0744,0.2847,0.2772,0.4136,-0.0711,0.0242,-0.0838,-0.267,-0.0414,0.2842,0.4148,0.4292,0.9664,2.5595,0.2869,0.2447,0.0525,0.0789,1.187,0.516,-0.0217,0.9975,0.8316,-0.0339,0.1917,0.6051,0.0996,-0.0527,-0.048,1.5468,0.9094,0.4509,0.1936,0.4819,0.3585,0.2166,0.7045,-0.1238,0.0607,1.0594,0.6198,0.9322,0.4876,-0.0256,1.4137,0.4312,0.3902,0.5681,-0.1618,-0.0386,4.7802,0.2728,0.2702,0.0931,Control
J02,0.2882,0.1602,0.1169,1.4913,0.0771,1.2219,-0.0194,0.237,0.0345,0.0947,1.3775,-0.1543,0.1301,1.2056,0.2669,0.0195,-0.0796,0.0781,0.1781,-0.0225,0.0681,0.587,0.1383,0.0708,0.0375,0.0413,0.7967,1.2794,0.2269,0.6022,1.3544,-0.0944,-0.0118,-0.1067,0.3264,0.3035,0.399,0.0206,-0.0444,-0.1582,-0.267,-0.0596,0.3893,0.4488,0.6601,0.8099,2.5604,0.4621,0.1902,0.0505,0.0692,1.4762,0.4879,-0.0674,0.8481,0.9988,-0.1433,0.263,0.657,-0.0213,-0.0981,0.0216,1.5836,0.9347,0.4802,0.1468,0.5052,0.3709,0.3217,0.7344,-0.2678,0.1099,1.3241,0.7335,1.0097,0.3907,-0.0798,1.4381,0.5337,0.5266,0.7353,-0.1261,-0.0449,3.825,0.3041,0.312,0.0552,Control
