@relation data

@attribute id string
@attribute 11258 numeric
@attribute 7846 numeric
@attribute 5577 numeric
@attribute 8636 numeric
@attribute 11190 numeric
@attribute 85378 numeric
@attribute 984 numeric
@attribute 983 numeric
@attribute 10540 numeric
@attribute 10382 numeric
@attribute 79959 numeric
@attribute 10383 numeric
@attribute 4926 numeric
@attribute 80184 numeric
@attribute 9793 numeric
@attribute 55125 numeric
@attribute 5116 numeric
@attribute 95681 numeric
@attribute 84131 numeric
@attribute 7283 numeric
@attribute 55755 numeric
@attribute 22981 numeric
@attribute 27175 numeric
@attribute 9738 numeric
@attribute 9814 numeric
@attribute 9702 numeric
@attribute 80321 numeric
@attribute 121441 numeric
@attribute 27229 numeric
@attribute 4751 numeric
@attribute 54820 numeric
@attribute 7840 numeric
@attribute 10142 numeric
@attribute 5108 numeric
@attribute 1453 numeric
@attribute 1454 numeric
@attribute 5048 numeric
@attribute 22919 numeric
@attribute 22994 numeric
@attribute 22995 numeric
@attribute 10426 numeric
@attribute 55722 numeric
@attribute 8655 numeric
@attribute 114791 numeric
@attribute 55835 numeric
@attribute 3320 numeric
@attribute 1069 numeric
@attribute 5518 numeric
@attribute 7277 numeric
@attribute 5347 numeric
@attribute 10806 numeric
@attribute 8481 numeric
@attribute 10733 numeric
@attribute 22897 numeric
@attribute 10844 numeric
@attribute 11064 numeric
@attribute 5566 numeric
@attribute 11116 numeric
@attribute 80254 numeric
@attribute 1778 numeric
@attribute 1639 numeric
@attribute 1781 numeric
@attribute 9662 numeric
@attribute 203068 numeric
@attribute 7532 numeric
@attribute 891 numeric
@attribute 4957 numeric
@attribute 10121 numeric
@attribute 7531 numeric
@attribute 23332 numeric
@attribute 55142 numeric
@attribute Class {Control,BRCACancer}

@data
I13,0.6545,0.7201,1.0308,0.6254,0.1466,0.7406,0.7468,0.1907,0.7579,0.1313,0.2686,1.5445,1.1636,0.2619,0.9103,0.8954,0.542,0.2437,1.2283,0.1344,0.5901,0.0863,0.2184,0.2836,0.6563,0.7077,0.217,0.9063,0.5317,-0.012,0.6304,0.3507,0.719,1.333,1.1892,0.4112,0.826,1.1362,0.2239,0.3051,0.878,0.2133,0.1077,0.4585,0.1399,0.6266,0.6101,1.4383,1.13,0.1274,0.1987,0.6715,0.2638,0.2819,0.9393,0.9477,0.8362,0.2897,0.3356,1.6075,0.6912,0.1492,0.4229,0.5969,0.4432,0.2899,0.5721,1.2219,0.6275,0.8436,0.7171,Control
J01,0.4523,0.5458,1.4302,0.5042,0.0212,0.4659,0.5956,0.2157,0.6098,0.2126,0.1256,1.4728,0.7318,0.149,0.6034,0.5678,0.3433,0.1348,0.6179,-0.0275,0.3926,0.029,-0.0121,0.2687,0.4394,0.5476,0.1531,0.6387,0.3759,0.0296,0.6444,0.235,0.5472,0.9564,1.1147,0.3584,0.7138,1.098,0.1872,0.1687,0.6291,0.0659,0.1182,0.2752,0.1092,0.6731,0.5697,1.0335,1.4103,0.2252,0.1004,0.5822,0.0273,0.1959,0.6453,0.6538,0.9828,0.191,0.1745,1.3502,0.4274,0.1507,0.2364,0.7191,0.5563,0.0115,0.4999,1.0699,0.6886,0.5497,0.5628,Control
J02,0.6085,0.7243,1.2019,0.6015,0.069,0.6467,0.4544,0.1514,0.6759,0.1238,0.2921,1.4972,0.9471,0.1674,0.5894,0.5818,0.2954,0.1713,0.6317,0.1386,0.4358,0.0442,0.1534,0.2746,0.5393,0.7214,0.2173,0.7319,0.4631,-0.0744,0.6694,0.3039,0.5704,1.0743,1.1629,0.3435,0.8099,0.9404,0.1949,0.219,0.7264,0.2058,0.1607,0.4333,0.1032,0.5714,0.6395,1.2059,1.4345,0.1289,0.1805,0.6867,0.1183,0.2291,0.7403,0.7772,0.8197,0.2142,0.285,1.2052,0.5473,0.1491,0.2982,0.5956,0.5465,0.1159,0.4971,1.1756,0.6933,0.7109,0.6807,Control
J03,0.7997,1.1748,1.3291,0.8426,0.2046,0.7483,0.8141,0.0931,1.0003,0.184,0.4015,1.6849,1.1187,0.4005,1.1371,1.0496,0.6252,0.5009,1.8324,0.3048,0.7837,0.1393,0.3271,0.5786,0.6414,0.9527,0.4141,1.1124,0.8005,-0.0571,0.7457,0.5732,0.9386,1.6073,1.3177,0.4216,0.8808,1.0323,0.2801,0.4207,0.9739,0.2922,0.3225,0.6068,0.4251,0.7688,1.0141,1.5095,1.664,0.2172,0.2388,0.7789,0.4326,0.4077,0.9915,1.0709,0.9743,0.4601,0.4916,1.6813,0.9248,0.2513,0.6723,0.7565,0.4989,0.6688,0.7617,1.557,0.6827,1.0111,1.0428,Control
J04,0.7055,0.8928,1.0116,0.7208,0.1142,0.6903,0.8092,0.1309,0.9122,0.2341,0.3424,1.505,1.1069,0.3729,0.939,0.984,0.5221,0.3165,1.2175,0.1483,0.7088,0.0589,0.24,0.4697,0.6673,0.8864,0.3284,0.9756,0.7122,-0.0138,0.7816,0.4557,0.7521,1.3646,1.3623,0.4296,0.9404,1.0442,0.2235,0.3628,0.8853,0.1937,0.075,0.5502,0.3443,0.7327,0.7891,1.43,1.3932,0.139,0.2206,0.7922,0.2532,0.323,0.9511,1.1699,1.0763,0.3626,0.4106,1.6989,0.7059,0.2069,0.5268,0.5463,0.5869,0.4394,0.6149,1.4439,0.5902,0.8531,0.8487,Control
J05,0.4058,0.6652,1.1908,0.2883,0.1053,0.665,0.8168,0.0018,0.7678,0.0172,0.0576,1.4332,0.9762,0.2994,0.7912,1.095,0.5604,0.2455,0.6978,-0.0757,0.7059,-9e-04,0.1075,0.3218,0.7076,0.6145,0.2502,0.5842,0.6866,0.034,0.919,0.4526,0.8914,1.3133,1.2982,0.2411,0.9654,0.8432,0.0811,0.3427,0.9482,0.1572,0.1075,0.5134,0.1433,0.4901,0.6618,1.0762,1.0505,-0.0952,0.4522,0.7666,0.2168,0.2652,0.853,1.1263,0.9403,0.4547,0.4102,1.5752,0.6124,0.594,0.4376,0.2965,0.6675,0.2532,0.5188,1.1153,0.8029,0.8277,0.4208,Control
J06,0.5512,0.6911,0.8499,0.2071,0.1298,0.7568,0.9815,-0.173,0.7165,-0.0323,0.0563,1.0844,0.9428,0.2915,0.7515,0.9192,0.5582,0.2523,1.0331,0.109,0.6919,0.0045,0.1445,0.2826,0.7393,0.6893,0.252,0.7527,0.4615,0.1463,0.5838,0.4374,0.8933,1.4911,1.2389,0.2143,0.8819,0.7484,0.0851,0.4605,0.969,0.259,0.1081,0.4342,0.3479,0.6762,0.3744,0.995,1.2028,-0.0388,0.3526,0.8523,0.2796,0.3306,0.9018,1.1691,0.7437,0.3949,0.4475,1.4204,0.6397,0.4483,0.4535,0.474,0.5537,0.1674,0.5697,1.0979,0.618,0.9542,0.4784,Control
J07,0.906,1.5123,1.4725,0.8223,0.1882,0.7443,1.2433,0.2388,1.0505,0.2581,0.3436,2.0411,1.1149,0.4202,1.1057,1.0397,0.6242,0.466,1.3972,0.2908,0.723,0.0335,0.2347,0.5758,0.6771,0.9147,0.3447,0.9657,1.0066,0.009,0.8159,0.5104,0.9717,1.4257,1.402,0.4138,1.0109,1.1439,0.2957,0.5489,1.0787,0.2219,0.2039,0.6211,0.3217,0.845,1.0647,1.5929,1.8209,0.2549,0.2633,0.7889,0.4339,0.4506,0.9903,1.1878,1.2181,0.508,0.5605,1.6496,0.835,0.1886,0.6436,0.8362,0.7224,0.5809,0.6966,1.546,0.8094,0.9342,1.0557,Control
J08,0.6429,1.1436,1.2279,0.5152,0.1624,0.7933,0.7964,0.0185,0.9115,-0.0407,0.2563,1.6226,1.0359,0.2045,0.9385,0.9742,0.5056,0.2667,1.2262,0.2182,0.6794,0.0043,0.2425,0.4773,0.6821,0.8477,0.2599,0.8203,0.6493,0.0186,0.6723,0.2626,0.7044,1.2289,1.3076,0.2929,0.9207,1.0605,0.1043,0.4479,0.9275,0.2327,0.1117,0.6007,0.1758,0.6406,0.6956,1.2963,1.2776,0.024,0.2311,0.653,0.339,0.3738,0.956,1.0864,1.0069,0.2857,0.3506,1.5772,0.7036,0.3358,0.378,0.5341,0.6448,0.2432,0.5287,1.2883,0.7199,0.834,0.7413,Control
J09,0.5172,0.7284,1.0771,0.2889,0.1067,0.8148,0.7282,-0.0645,0.5952,0.0659,0.0339,1.0528,1.0008,0.1756,0.6433,0.721,0.4111,0.2585,0.6529,0.0599,0.6136,0.0076,0.2612,0.2155,0.8107,0.6756,0.2974,0.5859,0.3776,-0.0587,0.5293,0.3357,0.6697,1.3135,1.1045,0.2597,0.7631,0.7677,0.043,0.2782,0.7238,0.1928,-0.0572,0.4385,0.1398,0.7586,0.3762,0.9881,1.252,-0.0417,0.2524,0.73,0.1494,0.301,0.7827,0.9774,0.6109,0.2352,0.385,1.2821,0.5912,0.2111,0.3241,0.5764,0.3558,0.1001,0.3616,0.8879,0.5084,0.8268,0.4715,Control
J10,0.7504,1.2064,1.4018,0.6635,0.2083,0.7406,1.118,0.0645,1.0357,0.1537,0.4144,1.8655,1.1617,0.631,1.0998,1.2277,0.6398,0.2936,1.3931,0.0074,0.9666,0.0426,0.4255,0.5816,0.9173,1.0138,0.5126,1.0998,0.9706,-0.0217,0.9207,0.6697,1.1019,1.682,1.3851,0.4165,1.222,0.9792,0.1992,0.5363,1.1452,0.2646,0.1547,0.789,0.3741,0.8938,0.9985,1.3078,1.6656,0.1102,0.5023,1.0443,0.2608,0.4109,1.0032,1.422,0.9505,0.6658,0.5505,1.7792,0.7365,0.526,0.6844,0.6157,0.6078,0.3177,0.6308,1.3354,0.8563,1.1216,0.8849,Control
J11,0.59,0.938,0.9514,0.541,0.1931,0.7611,0.6844,0.034,0.8244,0.1875,0.2246,1.3054,1.0575,0.3914,0.98,1.2286,0.6008,0.1535,1.4015,-0.0149,0.9419,0.0139,0.2011,0.3678,0.8522,0.9269,0.296,0.9767,0.7095,-0.1033,0.7798,0.4503,0.9538,1.4638,1.4252,0.3627,1.0912,1.0282,0.1861,0.4236,1.0996,0.2481,0.1569,0.6011,0.3621,0.8618,0.6724,1.3251,1.3035,0.1256,0.289,1.1865,0.14,0.3488,0.8747,1.3983,0.9919,0.4114,0.3438,1.9756,0.6147,0.3824,0.3932,0.5609,0.467,0.1173,0.6059,1.2558,0.6838,0.9617,0.6182,Control
J12,0.5459,0.6418,1.1945,0.3575,0.1034,0.6877,0.7238,-0.0796,0.699,0.1115,0.1237,1.0556,0.9298,0.4249,0.8053,1.0055,0.5314,0.1605,1.0453,0.1377,0.7778,0.0793,0.2188,0.3462,0.72,0.8492,0.3648,0.8263,0.5248,-0.0561,0.5794,0.3983,0.9367,1.5701,1.2258,0.2714,0.9614,0.802,0.1258,0.3443,0.8774,0.2015,0.1829,0.4634,0.2866,0.6787,0.5931,1.0789,1.394,0.1338,0.3445,0.9156,0.1084,0.3246,0.7809,1.2173,0.7344,0.3961,0.4059,1.6059,0.5735,0.311,0.4578,0.5046,0.4128,0.1863,0.4737,1.0058,0.5615,0.9048,0.5509,Control
K01,0.774,1.439,1.188,0.886,0.2323,0.7061,1.1561,0.0346,1.0532,0.1472,0.3611,1.6107,1.1904,0.5263,1.1397,1.3502,0.6801,0.3847,1.306,0.0854,0.8306,0.0219,0.1852,0.4191,0.7305,1.0211,0.3916,1.1878,0.8335,-0.0598,0.8469,0.705,1.2511,1.6398,1.4884,0.3233,1.2009,1.1523,0.2663,0.7354,1.2775,0.2551,0.1867,0.7204,0.3419,0.5597,0.823,1.5149,1.3709,0.0906,0.4874,0.9109,0.3923,0.4841,1.1434,1.4714,1.1712,0.6913,0.6522,1.8113,0.7976,0.4952,0.7653,0.6009,0.7283,0.4012,0.6831,1.5507,0.8415,1.0803,1.067,BRCACancer
K02,0.7267,0.7514,1.3654,0.6587,0.1807,0.7461,0.8873,0.1017,0.9752,0.2096,0.3629,1.6872,1.1445,0.4767,1.0732,1.0653,0.5664,0.4262,1.2596,0.1786,0.7944,0.0039,0.2227,0.311,0.7733,0.8739,0.4432,1.087,0.9312,0.0743,0.7899,0.5797,1.1065,1.5055,1.3574,0.3566,1.0533,1.0281,0.2241,0.5609,1.0679,0.2718,0.2176,0.5413,0.408,0.5486,0.839,1.3517,1.5753,0.0715,0.3563,0.8406,0.3584,0.4032,1.0583,1.2352,0.9839,0.4927,0.5192,1.5615,0.7074,0.3573,0.583,0.7263,0.5997,0.4455,0.6524,1.5187,0.7927,1.0391,0.9532,BRCACancer
K03,0.6671,0.522,0.8356,0.3046,0.1076,0.5815,0.9178,-0.071,0.7749,0.1712,0.1596,0.9932,0.9762,0.3422,0.8712,1.0015,0.508,0.1865,1.235,0.1645,0.7023,0.015,0.1712,0.2709,0.6924,0.8412,0.3251,0.9485,0.5974,0.0986,0.639,0.4915,0.9562,1.4999,1.1728,0.2341,1.031,0.7671,0.0694,0.537,0.9021,0.1873,0.1981,0.5993,0.3495,0.5797,0.5506,1.1023,1.1462,0.0433,0.2059,0.9502,0.2878,0.3228,0.8138,1.162,0.758,0.5374,0.4098,1.4396,0.5849,0.2428,0.4276,0.4135,0.4493,0.4146,0.5571,1.2088,0.6323,0.9116,0.7347,BRCACancer
K04,0.7739,0.8523,1.2105,0.669,0.2419,0.7748,0.7936,0.0859,1.0185,0.2246,0.3789,1.691,1.1638,0.5309,1.0671,1.1376,0.663,0.2724,1.457,0.2792,0.8481,0.0418,0.2523,0.4151,0.7128,0.9668,0.3642,1.0838,0.81,-0.0054,0.8834,0.4701,0.9693,1.5144,1.4161,0.3589,1.1061,1.0195,0.2853,0.5434,1.0544,0.2743,0.2051,0.5956,0.2752,0.6604,0.8214,1.4033,1.5351,0.221,0.3056,1.103,0.3491,0.4312,1.0334,1.3489,0.9011,0.5344,0.4512,1.7416,0.7786,0.3506,0.5642,0.7059,0.5782,0.4867,0.693,1.4201,0.8218,0.9713,0.9117,BRCACancer
K05,0.7132,0.7746,1.3034,0.6953,0.131,0.6495,0.8408,0.1211,0.8734,0.1807,0.2237,1.5847,0.9885,0.3405,0.8484,0.8618,0.4704,0.1629,0.9444,0.1585,0.7084,-0.0054,0.2864,0.3446,0.7307,0.8795,0.2684,0.7825,0.581,0.0096,0.777,0.311,0.7162,1.1438,1.3071,0.379,0.9768,0.9879,0.257,0.3506,0.7779,0.2211,0.1029,0.5338,0.2572,0.6756,0.9794,1.0025,1.3797,0.137,0.2591,0.7751,0.1819,0.3037,0.9064,1.1468,1.0483,0.3322,0.2947,1.4032,0.5705,0.181,0.3347,0.5077,0.4643,0.1679,0.5093,1.1796,0.8685,0.6862,0.744,Control
AA_RR-849,0.7123,0.8318,1.1809,0.5405,0.0343,0.6025,0.97,-0.0309,0.8234,0.1424,0.1398,1.6287,0.8925,0.2089,0.6784,0.7377,0.4828,0.1306,0.6961,0.0774,0.5529,0.0447,0.1493,0.392,0.5468,0.7778,0.2303,0.9377,0.4179,0.0246,0.7635,0.3129,0.6118,1.1232,1.4179,0.3149,1.0571,0.912,0.2096,0.2392,0.8717,0.195,0.1667,0.4226,0.1018,0.5473,0.7315,1.1673,1.5362,-0.006,0.1468,0.5129,0.1856,0.2895,1.0101,0.7959,0.9378,0.2178,0.5565,1.548,0.6269,0.2306,0.4681,0.6304,0.2607,0.1901,0.454,1.3124,0.5176,0.699,0.8324,BRCACancer
AE_RR-3300,0.2506,0.8511,1.1379,0.3234,0.1073,0.7866,0.9522,-0.1071,0.9857,0.0364,0.2298,1.1892,0.9246,0.2565,0.7551,0.7172,0.4483,0.2117,0.9434,0.0544,0.6122,-0.0025,0.253,0.1653,0.783,1.0645,0.5236,1.1083,0.4593,-0.0895,0.8906,0.5337,0.9203,1.4328,1.3924,0.4902,0.9971,0.9911,0.125,0.5922,0.6467,0.1948,0.1534,0.4023,0.1214,0.7937,0.3366,0.8679,1.3846,-0.0649,0.2486,1.2871,0.1025,0.2899,0.9456,1.0939,0.8146,0.355,0.4524,1.5148,0.5631,0.1248,0.5565,0.4837,0.6195,0.2101,0.4918,1.0253,0.7432,0.9213,0.5999,Control
AF_RR-3276,0.568,0.245,0.9678,0.4776,0.15,0.4979,0.3477,0.6211,0.6784,0.1174,0.3241,1.8746,0.9405,0.3812,1.207,0.9879,0.3117,0.3532,1.0715,0.3209,0.5794,-0.0433,0.2968,0.3752,0.4018,0.9009,0.1356,0.7672,0.889,0.4582,0.5641,0.1789,0.4967,1.2763,1.072,0.2767,0.8169,0.8172,0.1271,0.7211,0.8087,0.2103,0.1919,0.4088,0.4952,0.8268,0.5658,1.2255,1.2881,0.4997,0.1393,0.7044,0.702,0.1838,0.572,0.9126,0.6961,0.4649,0.2651,1.057,0.5432,0.3681,0.1955,0.8602,0.4495,1.1001,0.5481,0.7867,0.6308,0.7579,0.7655,Control
AG_RR-3298,0.602,0.7328,1.5026,0.4665,0.0783,0.504,1.0403,-0.0544,0.7551,0.2651,0.1759,1.8218,0.7965,0.1264,0.7054,0.687,0.4591,0.1746,1.1151,0.0594,0.4996,0.0437,0.0812,0.1382,0.4901,0.5779,0.2676,0.8547,0.4497,-0.0491,0.8295,0.3477,0.559,1.2137,1.2964,0.3241,0.6689,1.1143,0.1754,0.2799,0.6798,0.1191,0.0956,0.3431,0.125,0.64,0.8676,1.0244,1.3986,0.0378,0.1346,0.5087,0.1328,0.1983,0.8526,0.6233,0.8967,0.2181,0.3094,1.4073,0.5386,0.1756,0.3633,0.4935,0.4788,0.1734,0.3755,1.3976,0.6964,0.6396,0.5714,Control
AH_RR-3295,0.524,0.844,1.1671,0.261,0.0506,0.4633,0.609,-0.0422,0.8002,0.151,0.2874,1.1174,0.8631,0.31,0.7355,1.0885,0.5113,0.1749,1.1357,0.019,0.6321,0.0515,0.1013,0.3984,0.4924,1.0734,0.4379,1.2382,0.5327,-0.052,0.6585,0.4836,0.9425,1.7176,1.1795,0.2034,1.0662,0.8543,0.0819,0.456,0.8545,0.0872,0.1614,0.4163,0.1691,0.5653,0.6197,0.9992,1.2314,-0.0554,0.2419,1.0119,0.1483,0.2931,0.7482,1.1439,0.8034,0.3292,0.4845,1.5353,0.5957,0.5131,0.4653,0.6734,0.4267,0.2113,0.4632,1.2862,0.6427,0.9635,0.7645,Control
AI_RR-3291,0.6913,1.4454,1.2536,0.6575,0.1571,0.769,1.0545,-0.059,0.9223,0.1383,0.1813,1.4542,1.1768,0.4703,0.8505,0.9114,0.5491,0.3777,1.1853,0.0614,0.7331,0.0187,0.3277,0.3409,0.7281,0.7449,0.3421,0.8039,0.6487,-0.0549,0.5868,0.517,0.9908,1.1523,1.2394,0.3857,0.9954,1.1312,0.1914,0.346,0.89,0.2531,0.1588,0.4761,0.2781,0.8575,0.9119,1.2184,1.5759,-0.0672,0.3447,0.7617,0.1712,0.4587,1.0873,1.227,0.9768,0.4642,0.4346,1.2753,0.8066,0.1628,0.5947,0.6971,0.5119,0.225,0.6673,1.2048,0.7771,0.8041,0.8253,Control
AJ_RR-3296,0.7325,1.0355,1.3632,0.3247,0.0883,0.7069,0.9813,-0.0385,0.7753,0.115,0.1867,1.0491,1.2093,0.2797,0.7901,0.8091,0.5907,0.2051,1.0427,0.1237,0.7123,0.0884,0.1689,0.3762,0.8303,0.9241,0.3219,1.0623,0.5384,-0.0534,0.7093,0.4084,0.8524,1.5027,1.5097,0.4592,1.1229,1.0731,0.203,0.292,0.7867,0.216,0.0838,0.4643,0.1306,0.7022,0.5083,1.2368,1.2389,-0.0299,0.1597,1.0262,0.0948,0.2754,0.9566,0.9642,0.7949,0.2197,0.322,1.7067,0.6152,0.1982,0.4947,0.3916,0.6171,0.2006,0.4715,1.0345,0.8904,0.8993,0.5881,Control
AM_RR-1949,0.5686,0.886,1.252,0.4321,0.0764,0.7559,0.7646,-0.0563,0.9167,0.0947,0.2436,1.4003,1.121,0.2284,0.7002,0.8093,0.5083,0.1119,1.1645,0.1523,0.6194,0.0582,0.1927,0.3643,0.7351,0.9984,0.2436,0.9713,0.5272,-0.0315,0.597,0.3695,0.8421,1.3903,1.4806,0.3882,0.9908,0.8951,0.2622,0.3621,0.875,0.176,0.1452,0.4457,0.0867,0.6448,0.3247,1.2683,1.1164,-0.0141,0.1154,0.8671,0.0848,0.225,0.9538,0.8911,0.8039,0.2932,0.2184,1.8519,0.567,0.1477,0.3514,0.4193,0.4236,0.1751,0.327,1.2538,0.4867,0.8318,0.5832,Control
AN_RR-3297,0.7805,0.9163,1.1991,0.5204,0.0859,0.6977,0.6173,-0.0584,0.8599,0.2645,0.3941,1.2116,1.0498,0.3131,0.6874,0.9252,0.4713,0.1491,0.6879,0.0813,0.5539,0.0511,0.063,0.4256,0.8339,0.9933,0.4442,0.9745,0.5437,-0.0402,0.8711,0.3242,0.9952,1.4626,1.4268,0.3931,1.1706,0.9729,0.1642,0.3233,0.9977,0.1378,0.0938,0.6228,0.1102,0.6285,0.5106,1.3199,1.5473,0.0432,0.1785,0.8586,0.1552,0.2282,0.9429,0.9948,0.9688,0.2931,0.4522,1.5041,0.5293,0.3578,0.6057,0.7378,0.4581,0.1527,0.4271,1.5143,0.6582,1.0067,0.9988,Control
AO_RR-3288,0.7589,0.8812,1.3361,0.4845,0.1307,0.7169,1.1174,-0.0465,0.8871,0.1548,0.3049,1.4837,1.0768,0.4275,0.9173,1.0276,0.5727,0.2316,1.2136,0.0876,0.7157,0.0793,0.1885,0.4279,0.6683,0.7625,0.281,0.9743,0.6225,-0.0347,0.6619,0.5774,1.0321,1.3473,1.1555,0.3209,0.9589,0.9749,0.1487,0.3652,1.1447,0.2036,0.1606,0.6802,0.2265,0.6543,0.7994,1.4579,1.1494,-0.0087,0.3694,0.6299,0.258,0.4322,0.8559,1.1944,0.9634,0.4235,0.3997,1.5975,0.767,0.2485,0.5991,0.3735,0.7144,0.1921,0.5935,1.2369,0.7433,0.8316,0.9297,Control
AP_RR-3280,0.5709,0.5568,1.1581,0.1357,-0.0391,0.5796,1.1906,-0.0771,0.912,0.0844,0.1409,1.4474,0.6874,0.1237,0.5595,0.6628,0.1721,0.1009,0.3882,0.0418,0.2165,-0.0094,0.004,0.2193,0.3994,0.6534,0.334,0.7039,0.3326,-0.0485,1.0071,0.0817,0.4235,1.2317,1.4225,0.4444,0.8027,1.0075,0.1392,0.1459,0.4292,0.2609,0.1149,0.1682,0.0378,0.6329,0.4042,0.9433,1.1787,-0.069,0.1206,0.9254,0.0555,0.102,0.9811,0.6186,1.0426,0.1677,0.3348,1.3325,0.3328,0.322,0.1642,0.3731,0.4876,0.198,0.2222,1.3892,0.8109,0.8218,0.4131,Control
AR_RR-3278,0.697,1.0959,1.3683,0.4311,0.1473,0.6208,1.0124,-0.0992,0.7477,0.1062,0.1717,1.8415,1.0063,0.425,0.8572,0.9035,0.4713,0.3388,1.4571,0.0738,0.7177,0.0073,0.2391,0.255,0.5691,0.5806,0.2458,0.7284,0.5982,-0.0146,0.8294,0.5058,0.8504,1.0082,1.0937,0.2069,0.5972,1.2654,0.1282,0.3238,1.0169,0.1642,0.1331,0.4527,0.2455,0.6415,0.9322,1.2665,1.4726,-0.0166,0.3541,0.6012,0.1783,0.346,0.6778,1.1796,0.9685,0.4052,0.6478,1.1657,0.7532,0.1794,0.4086,0.3776,0.681,0.2051,0.5805,1.3806,0.7376,0.7965,0.648,Control
AS_RR-3277,0.6358,0.5608,1.3742,0.4138,0.1026,0.7407,0.9913,-0.0362,1.0673,0.0859,0.2383,1.2475,1.1683,0.2471,0.7514,1.0029,0.5856,0.1385,1.4327,0.0832,0.6946,0.0613,0.1058,0.3309,0.7233,1.0084,0.5104,0.9989,0.6184,-0.0611,0.6756,0.4604,1.0312,1.616,1.5949,0.3527,1.0634,0.805,0.1637,0.3497,0.9526,0.2337,0.0869,0.5802,0.1263,0.4298,0.7229,1.1484,1.634,-0.0296,0.1645,0.8202,0.1515,0.2833,1.0378,1.0856,0.9888,0.3389,0.5135,1.7082,0.5473,0.3147,0.5381,0.5669,0.4023,0.1565,0.4098,1.4029,0.6627,1.0498,0.7352,Control
A_RR96-12,0.7401,0.409,1.3107,0.6376,0.2236,0.8187,0.5509,-0.0709,0.5986,0.0938,0.319,1.3022,1.1625,0.5524,1.0019,1.2577,0.6641,0.3587,1.875,0.1037,0.9833,0.143,0.308,0.4054,0.892,0.778,0.3199,0.6629,0.8358,-0.0904,0.5242,0.7997,1.2149,1.4912,1.085,0.1638,1.1089,0.7772,0.2118,0.3697,1.3311,0.3113,0.1698,0.7454,0.3282,0.3472,0.64,1.3935,1.0571,0.0072,0.6502,0.8847,0.1727,0.5207,0.6898,1.6059,0.7638,0.6085,0.5894,1.4027,0.8967,0.5148,0.7538,0.5805,0.5655,0.2629,0.6458,1.0394,0.602,1.0914,0.6243,BRCACancer
B_RR-1519,0.7156,0.2162,0.3126,0.6511,0.2696,0.5676,0.3046,0.7542,0.6682,0.221,0.4977,1.6933,1.1749,0.6465,1.4919,1.2671,0.5687,0.3556,1.0185,0.4386,0.8616,0.0247,0.4228,0.6214,0.479,0.9903,0.0718,0.977,1.1375,0.5617,0.6695,0.3,0.7579,1.4861,0.8387,0.4035,0.807,0.8406,0.1823,0.9474,0.9744,0.2999,0.2903,0.6965,0.7734,0.9927,0.7208,1.6582,1.1426,0.5213,0.2675,0.6948,0.7792,0.2814,0.4827,1.1418,0.4959,0.8189,0.3547,1.0147,0.7676,0.5537,0.3089,0.8466,0.7429,1.2025,0.764,0.8106,0.8985,0.8923,1.1058,BRCACancer
C_RR-3293,0.5204,0.1073,0.4105,0.7792,0.31,0.5433,0.3287,0.8643,0.4258,0.1855,0.4881,1.8481,1.0153,0.8296,1.5511,1.4297,0.5908,0.5618,1.0787,0.3039,0.9789,-0.0047,0.377,0.4428,0.3069,1.0527,0.3205,0.9734,1.1908,0.6046,0.382,0.5301,1.0584,1.8101,0.6672,0.1974,0.6368,0.7623,0.2362,1.0307,1.1871,0.3537,0.1584,0.5688,0.9453,0.6692,0.8472,1.5926,1.3554,0.5768,0.4435,0.9122,1.0887,0.3009,0.3596,1.4382,0.4884,0.887,0.6193,0.9229,0.8303,0.4413,0.4852,0.905,0.5897,1.4356,0.8408,0.7862,0.7647,1.0885,0.9191,BRCACancer
D_RR-3301,0.4491,0.8411,1.3791,0.5641,0.0864,0.5543,0.9861,-0.0724,0.9528,0.0779,0.0936,1.5434,0.8637,0.1525,0.7336,0.7457,0.3648,0.2792,0.6483,0.0888,0.5641,0.0312,0.1319,0.2065,0.5574,0.6597,0.3625,0.7711,0.4221,-0.0239,0.7167,0.4061,0.6366,1.1486,1.3014,0.3235,0.5622,1.151,0.2148,0.3103,0.7651,0.1206,0.1619,0.3003,0.1518,0.631,0.7623,0.9713,1.5364,0.0132,0.2444,0.5455,0.1585,0.2747,0.8913,0.8638,1.0834,0.2208,0.3818,1.2768,0.6023,0.0718,0.2334,0.5874,0.6619,0.1908,0.5109,1.3665,0.5323,0.7241,0.5416,BRCACancer
E_RR-2070,0.7561,1.1297,1.2173,0.7236,0.2742,0.8519,0.7216,-0.0393,0.9501,0.172,0.2578,1.6028,1.1631,0.5587,1.0636,1.152,0.7561,0.356,1.7909,0.1809,0.8801,0.0475,0.2488,0.5424,0.7206,0.7982,0.2082,0.7202,0.7852,-0.0296,0.7067,0.5046,1.0069,1.0516,1.2024,0.2888,1.127,1.1431,0.2274,0.4194,1.1466,0.2646,0.1914,0.4705,0.381,0.7789,0.8362,1.3735,1.2911,0.0437,0.4263,0.8672,0.1798,0.5376,0.7561,1.6435,0.9203,0.4462,0.6048,1.7321,0.8883,0.4599,0.5209,0.551,0.7907,0.3099,0.7652,1.3856,0.5173,0.82,0.7221,BRCACancer
