@relation data

@attribute id string
@attribute 1003 numeric
@attribute 103910 numeric
@attribute 10398 numeric
@attribute 10411 numeric
@attribute 10451 numeric
@attribute 10627 numeric
@attribute 10686 numeric
@attribute 11069 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 1432 numeric
@attribute 149461 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 1500 numeric
@attribute 1535 numeric
@attribute 1536 numeric
@attribute 2185 numeric
@attribute 23533 numeric
@attribute 23562 numeric
@attribute 24146 numeric
@attribute 26285 numeric
@attribute 27035 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2909 numeric
@attribute 29119 numeric
@attribute 29895 numeric
@attribute 3383 numeric
@attribute 3676 numeric
@attribute 3683 numeric
@attribute 3684 numeric
@attribute 3688 numeric
@attribute 3689 numeric
@attribute 3702 numeric
@attribute 387 numeric
@attribute 394 numeric
@attribute 399 numeric
@attribute 4301 numeric
@attribute 4313 numeric
@attribute 4318 numeric
@attribute 4478 numeric
@attribute 4633 numeric
@attribute 4636 numeric
@attribute 4688 numeric
@attribute 4689 numeric
@attribute 4950 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 50508 numeric
@attribute 50848 numeric
@attribute 51208 numeric
@attribute 5175 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 53842 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5600 numeric
@attribute 5603 numeric
@attribute 5747 numeric
@attribute 5781 numeric
@attribute 5829 numeric
@attribute 58494 numeric
@attribute 58498 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 60 numeric
@attribute 6093 numeric
@attribute 6300 numeric
@attribute 6387 numeric
@attribute 6494 numeric
@attribute 7070 numeric
@attribute 71 numeric
@attribute 7122 numeric
@attribute 7294 numeric
@attribute 7408 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 7412 numeric
@attribute 7414 numeric
@attribute 7430 numeric
@attribute 7852 numeric
@attribute 81 numeric
@attribute 83593 numeric
@attribute 83700 numeric
@attribute 8503 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 90952 numeric
@attribute 93408 numeric
@attribute 9475 numeric
@attribute 9564 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__G03,-0.1316,0.4027,0.9007,0.0053,0.771,1.5198,0.0512,-0.0639,-0.1778,0.1458,-0.098,-0.0885,1.4149,0.149,0.3408,-0.0666,2.0945,0.6932,1.451,3.2702,1.2207,1.6007,0.0389,0.243,-0.0146,-0.0411,0.1262,0.9937,1.62,0.5558,-0.1216,-0.1373,1.0076,2.4248,2.1696,1.8791,2.1256,2.4124,2.5389,0.6082,0.6199,1.3765,0.2541,-0.2038,0.1213,0.7466,-0.0281,0.0183,2.8657,0.9734,-0.0656,0.1685,0.0518,-0.0789,1.4146,-0.087,1.6981,1.517,1.5186,1.3745,1.9272,1.4183,0.2842,1.544,0.4929,-0.0581,0.3308,0.7465,-0.1287,-0.0151,1.0064,0.196,0.3142,1.1483,-0.0621,-0.045,0.4945,1.7505,0.9841,1.3731,1.9871,1.334,-0.09,-0.0876,1.2077,-0.0688,1.1516,0.4602,1.5485,0.7497,1.4371,0.127,0.0382,1.1592,1.6381,2.7488,0.7977,0.8875,0.3807,0.0324,0.8934,0.0355,0.025,-0.1592,0.0848,-0.0997,-0.1753,-0.0709,0.4124,-0.0314,0.9148,0.1435,1.2815,Control
Utah__G04,-0.0027,0.5474,1.0502,0.0643,0.5498,0.9191,-0.0797,-0.042,-0.0041,0.3638,0.0147,-0.0381,1.2464,0.1276,0.3496,-0.0763,2.0122,0.6154,1.3423,3.1466,1.1536,1.5861,0.0149,0.2807,-0.0335,-0.066,0.025,1.0514,1.7601,0.4335,-0.0665,-0.0359,0.9527,2.4455,2.3713,1.6363,1.9219,2.5461,2.6546,0.4515,0.5007,1.1559,0.0944,-0.0835,0.1817,0.5347,-0.0299,0.0318,3.0835,1.0195,-0.0524,-0.011,0.0122,-0.0986,1.4536,-0.0807,1.6593,1.3904,1.4013,1.4939,2.1423,1.2325,0.3201,1.556,0.4232,-0.0499,0.2615,0.6105,0.0264,0.1199,1.0735,0.1616,0.2475,1.0113,-0.0199,-0.0827,0.5095,1.7857,0.8776,0.9047,2.0531,1.0537,0.0672,0.0262,1.3439,0.016,1.0157,0.7505,1.4704,0.7017,1.332,0.2182,-0.0129,1.31,1.6806,2.9416,0.8418,0.8327,0.468,0.0466,0.9415,0.0389,0.0425,-0.0489,0.0311,-0.1187,-0.101,-0.1644,0.4362,-0.1004,0.9528,0.1582,1.0064,BRCACancer
Utah__G05,-0.0826,0.2103,0.6949,0.0871,0.3342,0.7907,0.0501,-0.0665,-0.4355,-0.0587,-0.1513,-0.3387,0.7671,-0.1326,0.21,-0.0845,1.4211,0.4334,1.4336,3.0822,0.7406,1.0962,0.1085,-0.199,-6e-04,-0.033,-0.081,0.4726,0.7885,0.4076,-0.0761,-0.1948,0.66,1.6463,1.7781,1.6694,1.7591,1.9828,1.5711,0.4468,0.3465,0.6802,0.053,-0.0452,-0.1445,0.6553,-0.0118,-0.1971,2.1979,0.6206,-0.1711,0.0411,-0.0574,-0.1339,0.658,-0.0981,1.2606,0.728,0.8018,0.7375,1.2031,0.8718,0.0518,1.008,0.4403,-0.0752,0.2744,0.732,-0.2197,-0.3119,0.433,0.1691,0.362,0.7085,-0.1405,-0.0854,0.1742,1.1376,0.569,1.1057,1.5977,0.8785,-0.1455,-0.0111,0.5636,0.0221,0.8384,0.3243,0.9782,0.3283,0.8321,0.1896,-0.114,0.8672,1.0082,1.9378,0.562,0.5002,0.2765,-0.1037,0.6876,-0.0744,-0.1552,-0.1564,0.1541,0.0148,-0.2992,-0.1598,0.2076,-0.2258,0.3446,0.1556,0.8757,BRCACancer
Utah__G06,-0.0558,0.2067,0.8553,0.067,0.6046,1.0415,0.0871,-0.0722,-0.2976,0.3437,-0.0259,-0.0148,1.1656,0.2845,0.3866,-0.0895,1.9368,0.6765,1.2338,3.1122,1.087,1.3296,0.1501,0.2005,-0.0651,-0.1067,-0.0154,0.9572,1.6599,0.4346,-0.1091,-0.1018,0.8648,2.6655,2.0556,1.5,2.0396,2.1829,2.1567,0.5364,0.356,1.1081,0.1146,-0.1975,0.062,0.6181,-0.106,-0.0306,2.7611,0.634,-0.184,0.0033,-0.0271,-0.0746,1.2323,-0.0895,1.7606,1.2378,1.3844,1.2195,2.2662,1.1901,0.2058,0.9613,0.4978,-0.0881,0.1649,0.6664,-0.0818,0.0097,0.7503,0.0778,0.256,0.9362,-0.0499,-0.0072,0.5178,1.4777,1.0149,1.073,1.8581,1.0368,-0.0574,-0.0749,0.8386,-0.0937,1.0116,0.4672,1.1203,0.548,1.165,0.0793,0.1619,1.139,1.6418,2.3439,0.7516,0.8673,0.3243,0.1897,0.6663,-0.0367,-0.0554,-0.1461,0.0717,-0.2037,-0.136,-0.2691,0.158,-0.1538,0.9042,0.1239,1.2041,BRCACancer
Utah__G07,-0.0481,0.2937,0.8006,0.0402,0.3981,1.1387,-0.0111,-0.0595,-0.2628,-0.0165,-0.155,-0.1022,0.8721,0.0871,0.1303,-0.0941,1.6418,0.3977,1.0174,2.7469,0.8476,1.2167,0.1039,0.1539,-0.0551,-0.0772,0.059,0.68,1.291,0.4029,-0.1094,-0.1462,0.51,2.0032,1.9653,1.1955,1.9526,2.0411,2.3105,0.3724,0.4979,1.2054,0.05,-0.1448,0.0626,0.5003,-0.0198,-0.0967,2.0935,0.4116,-0.0745,-0.0531,0.0015,-0.0981,0.96,-0.0704,1.351,1.217,1.0171,1.0392,1.6833,1.0738,0.1128,1.4985,0.4546,-0.0352,0.2346,0.5703,-0.1088,-0.073,0.8694,0.1475,0.3915,0.7998,-0.067,0.0292,0.2468,1.6102,0.7261,0.8749,1.4729,1.1109,-0.0719,0.0218,0.9546,-0.0644,1.1961,0.4728,1.3554,0.4409,1.1133,0.1232,-0.0717,1.1892,1.3966,2.5816,0.688,0.7118,0.267,-0.065,0.8797,-0.0359,-0.0432,-0.1566,0.0623,-0.1277,-0.1337,-0.0471,0.2793,-0.078,0.4965,0.0945,0.7607,Control
Utah__G08,-0.0844,0.3717,0.738,0.0799,0.6847,1.3169,-0.0273,-0.0588,-0.09,-0.0308,-0.0246,-0.1323,1.2691,0.0774,0.3354,-0.0884,1.9152,0.8226,1.4154,3.2433,1.1157,1.6182,0.046,0.1306,0.053,-0.1229,0.0087,0.9091,1.5402,0.6272,-0.1245,-0.1132,1.012,2.3572,2.3041,1.8659,1.9194,2.4957,1.9023,0.5894,0.5514,1.1044,0.1254,-0.213,-0.0692,0.7252,-0.0929,-0.1049,2.7429,0.8579,-0.1796,0.0402,-0.0518,-0.0969,1.2148,-0.1475,1.809,1.3518,1.4164,1.2268,2.0232,1.2121,0.2899,1.2225,0.6403,-0.1053,0.239,0.818,-0.1548,-0.0095,0.8583,0.1349,0.5064,1.0733,-0.0889,-0.0127,0.5537,1.6276,1.0191,1.3759,1.7071,1.3049,-0.0238,-0.0385,1.1146,0.0132,1.1444,0.3923,1.3376,0.7266,1.4101,0.2061,-0.048,1.2101,1.5494,2.0308,0.8837,0.7565,0.3129,0.0793,0.8444,-0.042,-0.0404,-0.1677,-0.0637,-0.0974,-0.1185,-0.0832,0.1664,-0.0838,0.8307,0.0195,1.0639,Control
Utah__G09,-0.0102,0.3185,0.9858,0.061,0.4562,1.2944,0.006,-0.0388,-0.2492,0.1228,-0.0336,9e-04,0.9605,0.1315,0.2245,-0.0985,1.6225,0.637,1.4535,3.281,0.8403,1.2759,0.1651,0.1151,-0.0932,-0.1536,-0.0198,0.6744,1.2495,0.4283,-0.0885,-0.0184,0.6426,2.4905,2.0368,1.7747,2.1327,2.539,1.5058,0.5245,0.3762,0.8069,0.14,-0.0715,0.1597,0.6389,-0.0146,-0.0446,2.6533,0.6522,-0.0624,0.062,-0.0054,-0.0973,0.9556,-0.0955,1.8199,0.9493,1.2225,0.8571,1.7671,0.8932,0.2596,1.0231,0.4244,-0.0577,0.1772,0.6766,0.0094,0.03,0.4391,0.2152,0.2396,0.9502,0.0264,0.0418,0.3544,1.4005,0.7905,1.1599,1.6591,0.9778,0.0897,0.0078,0.7988,-0.0651,1.0229,0.6797,0.6649,0.6083,1.0328,0.0923,-0.0273,1.3635,1.1055,2.2983,0.673,0.5885,0.5529,-0.0067,0.8445,-0.0284,-0.0349,-0.1257,0.0984,-0.112,-0.117,-0.1041,0.2679,-0.0479,0.5875,0.1384,0.9666,Control
Utah__G10,-0.0923,0.3585,0.2821,0.0473,0.5092,0.792,0.14,-0.0248,-0.2986,0.1111,-0.0373,-0.0985,0.8083,0.1929,0.237,-0.043,1.7619,0.3809,1.2775,2.5251,0.8012,1.1185,-0.023,0.0501,-0.1312,-0.0653,-0.0568,0.711,1.4987,0.4559,-0.1248,-0.2343,0.4125,2.5835,2.3956,1.0456,1.8606,2.155,1.9164,0.4277,0.2674,0.9825,0.2056,-0.1549,-0.1948,0.5155,0.1319,-0.1554,2.0939,0.1437,-0.1056,0.0221,0.0887,-0.1205,0.7053,0.0697,1.396,1.1104,0.9387,0.7879,2.2981,1.2737,0.0857,1.0045,0.3829,0.0678,0.0629,0.6049,-0.1369,-0.1924,0.7858,-0.0105,0.3181,0.7394,-0.1169,0.0352,0.3662,1.3983,0.9091,1.043,1.5841,0.9692,-0.1078,-0.0842,0.7426,-0.1179,1.1512,0.2788,0.61,0.4165,0.9124,0.0343,0.0599,0.8152,1.5985,2.617,0.6998,0.7434,-0.0188,0.1833,0.3229,-0.0616,-0.1084,-0.1791,-0.0164,-0.2302,-0.0789,-0.205,0.0242,-0.0094,0.6329,0.1652,0.9592,BRCACancer
Utah__G11,0.0606,0.341,0.6997,0.1203,0.2009,0.853,0.1888,-0.003,-0.3682,0.0939,-0.0649,-0.0626,0.5546,0.0485,0.0771,-0.0267,1.2669,0.3629,0.7601,2.2055,0.5086,0.6448,0.2385,-0.0448,0.0931,-0.0788,0.0407,0.3962,0.7957,0.2454,0.0801,0.0412,0.6632,1.5425,1.5166,0.6493,1.4416,1.4204,1.0916,0.382,0.4417,0.6231,0.0197,0.0157,-0.0275,0.5089,0.1749,-0.167,1.6634,0.2354,-0.1931,0.4042,0.0994,-0.0484,0.621,-0.1523,1.1618,0.7567,0.7446,0.4143,1.0183,0.632,0.0055,0.6848,0.2282,0.064,0.2182,0.5434,2e-04,-0.1692,0.3022,0.1683,0.3002,0.3927,0.004,-0.2241,0.0341,1.105,0.6158,0.773,1.1409,0.7895,-0.1759,-0.0906,0.3683,-0.0334,0.8137,0.3239,0.6108,0.3038,0.5804,0.137,0.0977,0.6969,0.8996,1.7509,0.5737,0.5742,0.152,-0.0542,0.4979,-0.0392,-0.0703,-0.097,0.0676,-0.0565,-0.076,-0.069,0.1104,-0.217,0.3417,0.1249,0.4403,BRCACancer
Utah__G12,-0.0304,0.3821,0.9372,0.0158,0.6309,0.8943,-0.0039,-0.0129,-0.1263,0.0968,-0.0685,-0.1042,1.1008,0.1766,0.2971,-0.0627,1.9607,0.4961,1.3455,3.283,1.0934,1.2473,0.1386,0.1426,-0.077,-0.0541,0.0376,0.8121,1.4543,0.4258,-0.1043,-0.0505,0.6881,2.6894,2.1395,1.3726,2.2496,2.4575,1.9707,0.5189,0.3817,1.0206,0.159,-0.1811,0.033,0.6865,-0.0751,-0.0658,2.5437,0.4696,-0.0713,-0.0277,0.0218,-0.0472,1.1346,-0.0368,1.6475,1.1952,1.3599,1.1035,2.1338,1.1662,0.1783,1.0659,0.4264,-0.1702,0.1862,0.7264,-0.0122,-0.0225,0.6661,0.1011,0.3692,0.9199,-0.0018,-0.063,0.4664,1.4528,1.0112,1.3209,1.974,0.9293,-0.0103,-0.078,0.8324,-0.0754,1.0039,0.6339,1.0995,0.5201,1.057,0.0828,-0.0168,1.3591,1.4052,2.5748,0.7549,0.7121,0.4012,0.0197,0.807,-0.0614,-0.0114,-0.0853,0.1242,-0.1879,-0.1061,-0.1236,0.2062,-0.0435,0.7538,0.0958,1.2311,BRCACancer
Utah__H01,-0.0927,0.4324,0.8398,0.0068,0.3951,1.0795,0.0216,-0.0356,-0.099,0.008,-0.1313,-0.1852,0.8169,0.1442,0.2693,-0.0667,1.4913,0.4056,1.0981,2.8409,0.8039,1.07,0.0265,0.1067,-0.1836,-0.2134,-0.0418,0.6747,1.176,0.3708,-0.1127,-0.1995,0.6295,1.8761,2.0403,1.1514,1.9717,1.9717,1.5514,0.3706,0.3478,0.9351,0.1011,-0.1436,-0.0104,0.5876,-0.0445,-0.0506,2.1062,0.2746,-0.1003,0.0874,-0.0184,-0.0608,0.9912,-0.1105,1.51,1.148,0.9941,0.9379,1.7881,0.9698,0.1266,1.0149,0.448,-0.0847,0.1223,0.5734,-0.0781,-0.1337,0.6672,0.1335,0.298,0.7593,-0.0316,0.0341,0.4309,1.3729,0.7721,1.0047,1.6267,0.9605,-0.0589,-0.0704,0.7143,-0.1869,1.02,0.4621,1.0565,0.4899,0.9064,0.0374,0.0304,1.084,1.1856,2.0023,0.6268,0.6511,0.2347,0.0704,0.7795,-0.094,-0.0689,-0.117,-0.0403,-0.2349,-0.0571,-0.0923,0.2179,-0.1843,0.6115,0.0744,0.713,Control
Utah__H02,-0.0066,0.34,0.9552,0.0491,0.3591,1.0781,-0.0317,-0.0471,-0.0073,0.2187,0.0369,-0.0666,0.7071,0.2044,0.207,-0.0917,1.5194,0.6478,1.4694,3.5046,0.877,1.4044,0.0203,0.1078,-0.0994,-0.0997,-0.0497,0.7747,1.1754,0.3959,-0.0639,-0.0556,0.7233,1.9193,2.3488,1.8621,2.1624,2.5893,1.5556,0.4045,0.461,0.7928,0.0692,-0.1444,0.0856,0.5328,0.1706,0.0754,2.6898,0.7741,-0.0397,-0.0037,0.0185,-0.0648,0.9687,-0.0155,1.7065,0.8935,0.9772,1.0626,1.6641,0.7841,0.296,1.3389,0.4621,0.1209,0.1665,0.6015,0.0272,0.0412,0.716,0.2002,0.2714,1.0341,-0.0024,-0.0178,0.3551,1.697,0.5143,0.7988,1.6131,1.0345,-0.0148,0.0456,1.0984,-0.0063,1.1458,0.7166,0.7527,0.6905,1.3456,0.1722,-0.0816,1.2962,1.1275,2.482,0.7691,0.6673,0.3872,-0.0373,0.8496,0.0108,-0.0028,-0.0369,0.1229,-0.0267,-0.0762,-0.0835,0.3142,-0.0515,0.4484,0.1153,0.6224,Control
Utah__H03,-0.0017,0.2664,0.4189,0.0711,0.4798,1.0262,0.002,-0.0408,-0.3757,-0.0234,-0.0264,-0.2208,0.8598,0.0228,0.144,-0.0679,1.6143,0.4062,1.1828,3.0345,0.8001,1.2837,0.1387,0.0473,-0.177,-0.1349,0.0239,0.5795,1.2902,0.4839,-0.1168,-0.0832,0.6795,2.3742,2.0576,1.1783,2.2216,2.1419,2.0226,0.4778,0.4317,0.9482,0.0809,-0.0755,-0.0289,0.5919,0.1215,-0.1944,2.1165,0.4241,-0.1257,0.0909,0.0291,-0.1571,0.8206,-0.1215,1.3589,1.1416,0.9297,0.9199,1.6849,1.0565,0.0352,1.2735,0.4373,-0.0681,0.2209,0.6475,-0.144,-0.1643,0.6971,0.1119,0.3301,0.823,-0.0277,0.015,0.29,1.5182,0.7069,1.0959,1.4711,1.1287,-0.1576,-0.0172,0.7851,0.0221,1.1438,0.2021,0.9002,0.3401,1.0299,0.165,0.135,0.8906,1.3334,2.1723,0.7598,0.6734,0.1167,0.0954,0.5955,-0.0476,-0.0148,-0.0696,0.1879,-0.1254,-0.1826,-0.2132,0.0947,-0.0446,0.5051,0.1949,0.8896,Control
Utah__H04,-0.1188,0.6627,0.6541,0.0291,0.5073,1.6276,0.0287,-0.088,-0.2323,0.0891,-0.0132,-0.2396,1.0024,0.1409,0.2399,-0.0866,1.7599,0.7674,1.8691,3.2893,0.998,1.7094,-0.0112,0.2033,-0.1937,-0.11,0.0089,0.7347,1.2447,0.6393,-0.1045,-0.1847,1.2119,2.279,2.4595,1.9137,2.3749,2.4645,2.1224,0.5597,0.6249,1.1776,0.1203,-0.2187,0.0934,0.7563,-0.0227,-0.0861,2.3801,0.7117,-0.2693,0.0565,-0.0449,-0.0822,0.9092,-0.0406,1.6193,1.1735,1.1435,1.0115,1.6301,1.2207,0.2506,1.478,0.5555,-0.0736,0.2474,0.7775,-0.0849,6e-04,0.8239,0.15,0.3923,1.1788,-0.1046,-0.0241,0.467,1.6436,0.9712,1.5821,1.6951,1.3743,-0.0997,-0.1125,1.1487,-0.1289,1.1607,0.4327,1.1106,0.5901,1.393,0.1108,-0.0604,1.1404,1.3576,2.5854,0.8706,0.755,0.2289,0.0197,0.814,-0.0513,-0.0447,-0.1775,0.0613,-0.2075,-0.1339,-0.1832,0.2916,-0.1403,0.677,-0.0064,0.92,Control
Utah__H06,-0.0232,0.3562,1.1287,0.053,0.3773,1.3124,0.0266,-0.0674,-0.1184,0.2075,-0.014,-0.0457,0.8696,0.2238,0.289,-0.1049,1.613,0.777,1.337,3.6173,0.8989,1.4619,0.0827,0.1788,-0.1921,-0.1137,0.0278,0.816,1.3173,0.4862,-0.0782,0.0098,1.2416,2.2686,2.1833,1.8079,2.0804,2.5582,1.5832,0.4238,0.4704,0.8528,0.0464,-0.136,0.1184,0.5981,0.034,0.0329,2.7595,0.797,-0.0447,0.0454,-0.0266,-0.0722,1.0634,0.004,1.7369,1.0736,1.2875,1.1073,1.8122,0.8883,0.3596,1.2045,0.4486,-0.0676,0.1802,0.6174,0.0535,0.0527,0.5551,0.1385,0.3959,1.0698,0.0204,-0.0269,0.3368,1.6348,0.8086,1.1045,1.9513,1.0917,0.017,-0.0648,1.0001,-0.0604,1.1422,0.6973,1.1907,0.8257,1.254,0.1419,-0.0083,1.3612,1.144,2.0536,0.7552,0.6564,0.4672,0.0014,0.9091,-0.0366,-0.0324,-0.1123,0.1931,-0.1816,-0.1571,0.0198,0.3003,-0.0633,0.6279,0.1472,0.8603,Control
Utah__H07,-0.1429,0.7023,0.405,0.0099,0.45,1.489,0.1703,-0.0539,0.063,0.164,-0.1189,-0.1142,0.8858,0.1874,0.2212,-0.0976,1.8874,0.5308,1.3453,3.493,0.8431,1.2101,0.0556,0.0393,-0.1697,-0.217,-0.0872,0.7292,1.3167,0.4727,-0.1535,-0.2813,0.819,2.3628,2.1399,1.3908,2.0021,2.2339,1.8086,0.4787,0.5376,0.9098,0.1638,-0.1454,-0.1915,0.5458,-0.1999,-0.1348,2.3869,0.4511,-0.2719,-0.027,-0.0263,-0.0884,0.7737,0.0071,1.6618,1.0912,0.9473,0.8714,1.7844,1.3109,-0.0055,1.2653,0.4525,-0.0082,0.1822,0.6772,-0.1563,-0.154,0.6341,0.0303,0.42,0.8737,-0.1558,0.0251,0.3489,1.4082,0.9672,1.2632,1.654,1.231,-0.1318,-0.1072,0.8706,-0.018,1.1915,0.1489,1.019,0.4634,1.0735,0.0787,0.0981,0.8467,1.3891,2.7066,0.6103,0.7119,-0.0101,-0.0123,0.6057,-0.0253,-0.0917,-0.156,0.0855,-0.1281,-0.1359,-0.3754,0.0215,-0.1253,0.4971,0.0372,0.99,BRCACancer
Utah__H08,-0.1155,0.4368,0.893,-0.001,0.5188,0.8282,0.0164,-0.0426,-0.2298,0.1876,-0.1986,-0.1359,1.101,0.0944,0.2904,-0.0658,1.7608,0.421,1.5521,3.8816,1.0363,1.4034,0.122,0.181,-0.1558,-0.1305,-0.0522,0.7594,1.3855,0.4172,-0.092,-0.1356,0.6927,2.3309,2.1204,1.9211,2.077,2.6169,1.2417,0.4678,0.1666,0.6157,0.0509,-0.0794,0.1178,0.5006,-0.2049,0.0157,2.9489,0.5428,-0.0825,-0.0407,0.0676,-0.0865,1.1223,0.0127,2.0726,1.0384,1.1985,0.9382,1.7998,0.9171,0.1328,0.7167,0.4059,-0.2436,0.0856,0.6198,-0.1019,-0.0852,0.5303,0.1076,0.3521,0.9263,-0.0519,0.0334,0.4062,1.4244,0.7172,1.0827,1.6857,1.1685,0.0058,0.0209,0.7461,-0.0292,1.0597,0.347,0.7752,0.444,1.0806,0.0544,-0.053,1.4557,1.3328,3.1421,0.7284,0.6061,0.3266,0.1552,0.8664,0.0291,-0.1116,-0.0857,0.0318,-0.1251,-0.0679,-0.1164,0.2761,-0.0374,0.6406,0.1709,0.8409,BRCACancer
Utah__H09,-0.0574,0.3542,0.6756,0.0321,0.6461,0.7188,0.0857,-0.0621,-0.3762,0.1769,-0.1472,-0.1522,0.8545,0.1765,0.2273,-0.1092,1.7758,0.3592,1.1465,2.1398,0.8284,0.9159,0.1648,0.0774,-0.3341,-0.1061,-0.0859,0.4265,0.8081,0.4038,-0.0854,-0.0944,0.2615,2.1003,1.5266,0.8347,2.1274,1.6689,1.4567,0.5922,0.3061,0.8953,0.1525,-0.106,-0.1598,0.5321,0.0583,-0.1142,1.5234,0.1308,-0.1547,0.0257,-0.0141,-0.1565,0.6318,-0.1511,1.1645,0.9893,0.9556,0.6278,1.1904,1.4455,-0.0103,0.7149,0.3893,-0.1264,0.2923,0.917,-0.0968,-0.1218,0.4832,0.0416,0.349,0.7134,-0.1078,0.0251,0.3716,0.7682,0.9706,1.7667,1.3866,0.7901,-0.0266,-0.032,0.5554,-0.1101,0.7596,0.2914,1.1143,0.1779,0.5194,0.0572,0.0553,1.0363,1.1594,2.6365,0.4948,0.5433,0.176,2e-04,0.6272,0.0259,-0.0974,-0.1367,0.084,-0.0442,-0.1956,-0.1985,0.2732,-0.012,0.4696,0.2337,1.2392,BRCACancer
Utah__H10,-0.1042,0.3878,0.9056,0.015,0.4266,1.068,0.1274,-0.0427,0.27,0.0366,-0.1213,-0.2619,0.7522,0.2318,0.259,-0.018,1.7224,0.4862,1.3528,3.1927,0.7603,0.9553,0.0527,0.1091,-0.151,-0.177,0.0882,0.7794,1.2888,0.3561,-0.139,-0.2697,0.7775,2.3736,1.7838,1.0515,1.8718,2.1868,1.186,0.6534,0.3193,0.8861,0.15,-0.1469,-0.1411,0.5931,-0.0319,-0.0466,2.4321,0.3756,-0.1132,0.0623,0.0388,-0.0286,0.8425,0.0216,1.7662,0.9889,1.0011,0.7815,1.8006,1.0498,-0.0339,0.8563,0.4723,-0.2154,0.2175,0.7191,-0.1114,-0.2113,0.4753,0.0292,0.3143,0.6712,-0.0601,0.0702,0.4421,1.1771,0.9027,1.2991,1.6634,0.9762,-0.1352,-0.1299,0.5255,-0.0491,1.015,0.2329,0.9392,0.3895,0.8999,0.0825,-0.0854,1.153,1.3599,2.1873,0.6299,0.5964,0.1513,-0.009,0.7196,-0.0401,-0.1599,-0.1819,0.1003,-0.073,-0.0703,-0.1947,0.212,-0.0682,0.4631,0.0621,1.1434,BRCACancer
Utah__H11,-0.0191,0.3137,0.8035,0.0653,0.6327,0.9762,-0.0436,-0.0204,-0.0891,0.1605,-0.1256,-0.1805,1.1117,0.134,0.2814,-0.1016,1.8866,0.37,0.9371,2.9324,0.9796,1.1363,0.0776,0.1186,-0.1773,-0.1084,0.0429,0.7452,1.6531,0.342,-0.1343,-0.1804,0.4965,2.4545,1.7534,1.3562,1.8997,2.1991,2.2066,0.3868,0.2579,1.0257,0.1337,-0.1594,0.0253,0.4002,0.0756,-0.1187,3.0078,0.4298,-0.0299,0.1096,0.0651,-0.0767,1.298,-0.0235,1.428,1.2281,1.3293,1.0571,2.1886,1.3882,0.0716,0.8297,0.3942,-0.1718,0.108,0.4869,-0.0603,-0.1055,0.779,0.0731,0.2258,0.7613,-0.1252,0.0153,0.3763,1.3465,0.9419,0.784,1.7591,0.8084,-0.0883,-0.1506,0.8052,-0.0697,1.0226,0.412,1.2939,0.324,0.9082,0.0761,-0.0288,1.0832,1.5403,3.5343,0.652,0.7814,0.2469,-0.0415,0.6695,0.001,-0.0986,-0.1599,0.0837,-0.1324,-0.083,-0.1214,0.1827,-0.0174,0.7449,0.1353,0.8793,BRCACancer
Utah__H12,-0.047,0.5327,0.5043,-0.0065,0.7238,1.2991,0.0177,-0.0429,-0.1737,0.0994,-0.0409,-0.1322,1.3247,0.1089,0.3639,-0.0526,2.1336,0.6832,1.4232,2.9569,1.1131,1.5404,0.07,0.0805,-0.0533,-0.0316,0.1018,0.9089,1.7022,0.68,-0.1122,-0.1724,0.924,2.4825,2.457,1.7108,2.248,2.3534,2.462,0.6543,0.6438,1.233,0.1917,-0.0966,0.0292,0.6766,-0.0531,-0.0292,2.4939,0.6823,-0.06,-0.1531,0.0256,-0.1131,1.2232,-0.06,1.5841,1.4988,1.3728,1.3105,2.1878,1.4375,0.1798,1.3429,0.4571,-0.2062,0.1842,0.7095,-0.0989,-0.0169,0.997,0.0954,0.3076,1.0815,-0.0453,-0.0192,0.5583,1.5497,1.1062,1.4219,1.4825,1.3388,-0.1342,-0.006,0.9648,-0.0212,0.9502,0.2283,1.2318,0.6456,1.3516,0.1348,0.0414,1.1899,1.6971,2.301,0.8973,0.8608,0.2666,0.4488,0.6378,-0.0029,0.0091,-0.1775,0.0431,-0.0623,-0.2567,-0.2221,0.1821,-0.0781,0.9633,0.1411,1.17,BRCACancer
