@relation data

@attribute id string
@attribute 4208 numeric
@attribute 3725 numeric
@attribute 4205 numeric
@attribute 2002 numeric
@attribute 54106 numeric
@attribute 9450 numeric
@attribute 4615 numeric
@attribute 6416 numeric
@attribute 3929 numeric
@attribute 8737 numeric
@attribute 1386 numeric
@attribute 10333 numeric
@attribute 9252 numeric
@attribute 4214 numeric
@attribute 23643 numeric
@attribute 3551 numeric
@attribute 6885 numeric
@attribute 1385 numeric
@attribute 5648 numeric
@attribute 735 numeric
@attribute 929 numeric
@attribute 9641 numeric
@attribute 4791 numeric
@attribute 8411 numeric
@attribute 4790 numeric
@attribute 4793 numeric
@attribute 731 numeric
@attribute 4792 numeric
@attribute 730 numeric
@attribute 733 numeric
@attribute 732 numeric
@attribute 7100 numeric
@attribute 114609 numeric
@attribute 1432 numeric
@attribute 5970 numeric
@attribute 28908 numeric
@attribute 7189 numeric
@attribute 729 numeric
@attribute 11035 numeric
@attribute 727 numeric
@attribute 23118 numeric
@attribute 51295 numeric
@attribute 1849 numeric
@attribute 1848 numeric
@attribute 629 numeric
@attribute 1845 numeric
@attribute 1846 numeric
@attribute 64145 numeric
@attribute 717 numeric
@attribute 716 numeric
@attribute 718 numeric
@attribute 713 numeric
@attribute 712 numeric
@attribute 715 numeric
@attribute 714 numeric
@attribute 51284 numeric
@attribute 10747 numeric
@attribute 51311 numeric
@attribute 148022 numeric
@attribute 1147 numeric
@attribute 257397 numeric
@attribute 59307 numeric
@attribute 4153 numeric
@attribute 51135 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5600 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 30849 numeric
@attribute 5604 numeric
@attribute 5609 numeric
@attribute 5608 numeric
@attribute 7314 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 5594 numeric
@attribute 6195 numeric
@attribute 7867 numeric
@attribute 3661 numeric
@attribute 8517 numeric
@attribute 5599 numeric
@attribute 81793 numeric
@attribute 9261 numeric
@attribute 28378 numeric
@attribute 5516 numeric
@attribute 5515 numeric
@attribute 5518 numeric
@attribute 5289 numeric
@attribute 353376 numeric
@attribute 5519 numeric
@attribute 3654 numeric
@attribute 11213 numeric
@attribute 29110 numeric
@attribute 466 numeric
@attribute 7098 numeric
@attribute 5528 numeric
@attribute 1675 numeric
@attribute 7099 numeric
@attribute 10454 numeric
@attribute 4064 numeric
@attribute 7096 numeric
@attribute 2353 numeric
@attribute 7097 numeric
@attribute 3665 numeric
@attribute Class {Control,BRCACancer}

@data
F07,0.9724,1.0306,0.948,0.3826,0.3436,0.3849,1.4451,0.5772,-0.1515,1.3362,1.5005,1.3491,0.7103,2.2795,0.4759,1.075,1.2633,1.7445,-0.0619,-0.0672,1.6133,0.9002,1.1053,0.6563,1.6271,0.8781,-0.0405,1.9655,-0.156,0.2637,-0.0891,0.2539,0.3589,1.3108,1.4076,0.1785,0.7306,-0.111,0.7297,0.1916,1.7903,0.3109,1.3166,1.0872,0.002,0.8273,0.0264,0.8205,0.0949,-0.0896,0.0157,-0.0064,-0.1004,0.0776,-0.1743,0.3619,-0.0787,1.2366,0.4797,1.1308,1.1344,1.0066,-0.2009,1.4835,0.9001,-0.0433,0.036,0.3569,0.7854,0.9261,0.6142,0.6289,0.4175,0.5942,0.1113,1.5779,0.9602,0.3585,1.6839,0.9596,1.098,0.6074,0.3461,1.0102,0.8677,0.9507,0.1434,0.5571,1.4813,1.4048,0.854,0.2839,0.7451,0.6778,1.2868,1.0744,1.1207,0.1501,1.065,0.9596,1.4751,0.2104,1.7639,1.4295,1.7552,1.3278,0.314,Control
F09,0.8432,1.26,0.7877,0.4662,0.3079,0.6572,1.8823,0.5601,-0.1363,1.4971,1.4759,1.8686,0.6205,1.9813,0.9502,1.0428,1.3397,1.7619,-0.0418,-0.0866,2.8161,1.0997,1.2964,0.7944,1.5706,1.1113,-0.0267,2.6383,-0.1354,0.1912,-0.0556,0.7007,0.4801,1.3848,1.5946,0.165,0.8634,-0.1258,0.9618,0.4262,1.3617,0.4057,1.5685,2.0103,6e-04,1.5664,0.1393,0.9176,0.1558,-0.0888,0.1926,0.1232,0.0748,0.0807,-0.0361,0.6438,-0.0254,2.3193,0.7049,1.4097,1.2696,1.083,-0.1881,1.7332,1.078,-0.0469,0.1229,0.4945,0.8666,1.036,0.5687,0.7934,0.4907,0.5477,0.0737,1.6673,1.2834,0.6938,1.6678,1.1627,1.504,0.6844,0.4648,1.1957,1.0729,0.909,-0.0834,0.7726,1.7714,1.5039,0.9063,0.5131,0.876,0.9119,1.7782,1.3364,1.295,0.1547,1.2984,1.5847,2.8641,0.3414,1.6053,2.1633,2.008,1.8373,0.5379,Control
F10,0.9928,1.2141,0.8719,0.4545,0.2428,0.6452,1.9195,0.5681,-0.1137,1.5515,1.5746,1.7779,0.6498,2.1552,0.9526,1.0884,1.3896,1.8299,-0.0371,-0.0732,2.8964,0.9699,1.2669,0.7454,1.606,1.1094,-0.0688,2.2768,-0.1318,0.1904,-0.0481,0.5755,0.5542,1.5024,1.5437,0.1804,0.8572,-0.1052,0.988,0.3135,1.6894,0.3335,1.6662,2.1044,0.0847,1.4031,0.1126,0.8768,0.4079,-0.04,0.2199,0.0033,0.0071,0.0531,-0.1363,0.6597,-0.0057,2.1959,0.6477,1.2946,1.2966,1.0602,-0.1902,1.6459,1.0615,-0.0383,0.0967,0.4417,0.8341,0.9989,0.6452,0.6991,0.498,0.3646,0.095,1.5432,1.1925,0.5956,1.7383,1.1592,1.5004,0.7203,0.4205,1.0499,0.7878,0.9907,-0.0349,0.7633,1.7153,1.4646,0.9449,0.5908,0.8632,0.8828,1.6308,1.3169,1.3022,0.2868,1.2203,1.6468,2.7534,0.2795,2.0533,2.2768,2.4008,2.0513,0.6108,Control
F11,0.5316,0.8673,0.6024,0.4185,0.2105,0.5144,2.0047,0.4085,-0.1438,1.2516,1.3747,1.473,0.4228,1.6913,0.7338,0.8284,1.0424,1.4713,0.0034,-0.0208,2.8528,0.7853,1.199,0.5965,1.1869,1.0494,0.0328,2.1094,-0.1027,0.2094,0.0034,0.4595,0.3834,1.0655,1.4453,0.1324,0.7518,-0.0914,0.8902,0.2187,1.1848,0.2655,1.5296,2.4687,0.0123,1.39,0.1648,0.6499,0.1859,-0.0489,0.1285,0.1381,0.0254,0.0356,0.0128,0.469,-0.0493,2.1733,0.5552,1.2343,1.1915,1.0039,-0.0642,1.6198,0.8022,0.0144,0.06,0.465,0.8062,0.688,0.477,0.6317,0.3341,0.3156,0.0799,1.5622,1.149,0.5893,1.6828,1.0632,1.4291,0.6113,0.4181,0.9728,0.178,0.8272,-0.0091,0.6549,1.5134,1.3665,0.8357,0.4135,0.7922,0.8114,1.511,1.2361,1.284,0.0966,1.1189,1.8161,2.9105,0.2126,1.5891,1.8521,2.4092,1.5417,0.4766,Control
F12,1.0447,0.7811,1.1805,0.2471,0.3246,0.6065,1.587,0.6779,-0.1565,1.3446,1.4644,1.7802,0.734,2.4448,0.752,1.0635,1.2915,1.7765,-0.0352,-0.1015,2.2189,0.7467,0.9166,0.7151,1.5431,0.7063,0.0187,1.8771,-0.1064,0.1831,-0.0497,0.4739,0.224,1.542,1.194,0.1045,0.7772,-0.0688,0.7773,0.24,1.5015,0.1882,0.9729,1.4847,-0.0214,1.1168,-0.0767,0.7601,0.0529,-0.0705,-0.064,0.2187,0.2399,0.0209,0.0701,0.3681,-0.0822,1.7973,0.3284,1.3002,1.2419,0.8502,-0.1512,1.5583,0.9849,0.0112,-0.048,0.3979,0.7211,0.8806,0.8108,0.4959,0.5517,0.7304,0.1387,1.8193,0.9435,0.3054,1.8407,0.9456,1.1478,0.5901,0.2479,1.0838,0.4798,0.9794,0.0105,0.7041,1.5996,1.1686,1.0531,0.4842,0.8213,0.5422,2.033,1.4192,1.283,0.3117,0.9459,1.3796,2.4949,0.2142,1.622,1.6635,1.7943,1.873,0.1515,Control
G01,0.7286,0.8236,0.7833,0.2754,0.4097,0.5483,2.0271,0.4561,-0.0886,1.1896,1.3128,1.6747,0.459,1.9861,0.8473,0.8523,1.0484,1.3914,-0.0479,-0.0947,2.2098,0.6155,0.9122,0.6165,1.2454,0.828,0.0428,1.8448,-0.141,0.3086,-0.0311,0.4673,0.3483,1.1039,1.3475,-0.0353,0.7088,-0.1621,0.674,0.1556,1.2239,0.2492,1.444,2.2596,0.0862,1.0901,0.0222,0.5859,0.2626,-0.0087,0.5073,0.3168,0.2953,0.0833,-0.0299,0.5801,-0.0735,1.8491,0.6151,1.089,1.1127,0.5964,-0.17,1.1862,0.8286,-0.0658,-0.062,0.5004,0.8607,0.7141,0.5973,0.4342,0.3458,0.5501,0.1077,1.4028,0.9751,0.4327,1.6518,1.0774,1.5138,0.4607,0.3251,0.8702,0.3395,1.0362,0.0326,0.5691,1.3057,1.2244,0.841,0.3695,0.6456,0.6826,1.6277,1.0936,1.0325,0.0859,1.0788,1.1704,2.7491,0.2199,2.2165,2.1299,1.2998,2.0142,0.2897,Control
G02,0.6896,0.926,0.6485,0.3122,0.1969,0.5017,1.7354,0.3514,-0.0716,1.0589,1.2335,1.4001,0.2923,1.7569,0.5029,0.7757,0.9581,1.4206,-0.0422,-0.0704,2.4044,0.5846,0.9763,0.4405,1.0541,0.7385,-0.0119,1.9419,-0.1284,0.2505,-0.0109,0.438,0.2443,0.929,1.2118,0.1735,0.6253,-0.1022,0.6113,0.1742,1.266,0.1751,1.1783,2.2247,0.0818,0.9387,0.1282,0.419,0.0946,0.026,0.0221,0.1731,0.2225,0.0706,0.2324,0.2058,-0.0539,1.6488,0.4418,0.9009,1.0319,0.7423,-0.015,1.2119,0.7619,-0.0051,0.0546,0.3914,0.7375,0.6124,0.429,0.5207,0.2343,0.3918,0.0254,1.2291,0.9399,0.4038,1.5544,0.9098,1.229,0.5165,0.3034,0.762,0.5876,0.8053,-0.1004,0.4206,1.2974,1.0681,0.7149,0.2973,0.5944,0.6309,1.3463,0.9577,0.8442,0.0243,0.9014,1.3077,2.6883,0.2011,1.1558,1.8742,1.5849,1.4702,0.3757,Control
G03,0.8561,1.0505,0.7876,0.4095,0.2101,0.6861,1.7886,0.5654,-0.0727,1.5556,1.5133,1.7445,0.6165,1.9858,0.9422,1.0973,1.3357,1.6928,-0.0616,-0.0624,2.4821,0.8361,1.122,0.7125,1.5039,0.8656,0.0141,2.0771,-0.1975,0.1481,-0.0282,0.6054,0.5069,1.4149,1.4094,0.0173,0.8707,-0.098,0.9928,0.3673,1.5689,0.2653,1.4584,1.9783,0.129,1.2754,-0.0038,0.9016,0.2988,-0.1058,0.0303,0.1707,0.203,0.047,-0.0759,0.59,-0.0364,1.9155,0.5586,1.3432,1.2564,0.9477,-0.2342,1.6546,1.13,0.0096,-0.0151,0.477,0.8236,0.8995,0.5932,0.6044,0.3608,0.4723,0.0863,1.5625,1.0885,0.4874,1.7279,1.0462,1.4389,0.6947,0.3358,1.1772,0.7031,0.9889,-0.0721,0.6233,1.6484,1.403,0.9647,0.4927,0.8526,0.7294,1.5485,1.258,1.2224,0.2884,1.196,1.4367,2.6719,0.2955,1.4219,2.2031,1.52,1.9991,0.3433,Control
G04,0.8516,1.0292,0.6395,0.427,0.1661,0.5095,1.8373,0.3973,-0.0836,1.4125,1.4675,1.3844,0.3822,2.1654,0.6549,0.9102,1.277,1.7461,-0.0548,-0.0694,2.715,0.9474,1.2316,0.5561,1.4809,1.0235,-0.0414,2.3663,-0.1171,0.2331,-0.0226,0.5284,0.2431,1.2464,1.3965,0.1411,0.7913,-0.0955,0.7665,0.146,1.6157,0.3181,1.6669,1.8395,-0.035,1.0967,0.3104,0.7703,0.194,-0.0707,0.1131,0.129,0.1881,0.1612,0.0234,0.4283,0.0011,1.7459,0.5944,1.0554,1.1507,0.9587,-0.0648,1.3277,1.0324,-8e-04,0.1199,0.4211,0.7228,0.9156,0.4511,0.632,0.1857,0.6933,0.064,1.4137,1.1581,0.5498,1.5103,1.1333,1.581,0.6636,0.441,0.8616,1.1201,0.9631,0.0324,0.4979,1.7214,1.6507,0.685,0.3517,0.6747,0.7977,1.1307,1.0441,1.2022,0.0822,1.2777,1.4811,2.3868,0.2205,2.3785,2.1751,1.4757,1.5752,0.5265,BRCACancer
G05,0.4207,0.3437,0.6346,0.0688,0.2631,0.1962,1.2358,0.37,0.0681,0.7399,0.8268,0.8517,0.3178,1.4978,0.3956,0.683,0.702,0.9353,-0.0352,-0.1343,1.6029,0.3645,0.8218,0.2805,0.9172,0.4759,0.0496,1.7852,-0.1841,0.2018,0.0934,0.193,0.1798,0.7671,1.0147,0.0344,0.363,-0.0381,0.6525,0.1829,1.0173,0.0458,0.471,0.8521,-0.0062,0.7257,-0.1451,0.4732,0.0391,0.036,0.0304,0.1139,-0.0801,0.0773,0.0066,0.1726,-0.2029,1.0604,0.2713,0.7562,0.7629,0.5441,-0.1657,0.9606,0.5849,-0.0548,-0.3119,0.2283,0.7334,0.3517,0.3815,0.3026,0.3458,0.4326,0.0094,0.9643,0.6913,0.1968,1.2078,0.6476,0.7009,0.4516,0.1702,0.6494,0.2021,0.6293,0.1199,0.2133,0.8779,0.8341,0.6459,0.118,0.5008,0.2798,1.281,0.829,0.3966,0.0938,0.5409,0.4771,1.4474,0.1355,0.5083,0.744,0.8887,1.3327,-0.0326,BRCACancer
G06,0.8985,1.0319,0.747,0.1961,0.2525,0.5515,1.9343,0.3964,-0.0849,1.2972,1.4221,1.5631,0.3777,2.0749,0.6459,0.973,1.2129,1.611,-0.0599,-0.1185,2.4442,0.6315,0.7805,0.5603,1.4127,0.647,0.0438,1.8435,-0.1503,0.2444,0.0475,0.509,0.3012,1.1656,1.1842,0.1795,0.7337,-0.0915,0.676,0.2114,1.4463,0.1987,1.3678,1.5711,0.0493,1.1025,-0.0849,0.8321,0.2117,-0.034,0.125,0.2679,0.2838,0.0995,0.0944,0.2371,-0.0029,1.6635,0.463,0.9427,1.0861,0.7323,-0.2061,1.2964,1.0035,0.0054,0.0097,0.3634,0.7215,0.7992,0.4621,0.4843,0.2291,0.3523,0.0738,1.3415,0.9954,0.2588,1.6557,1.0651,1.4425,0.5366,0.1366,0.7732,0.5879,1.013,-0.0881,0.4378,1.4849,1.2472,0.6823,0.5296,0.6484,0.5839,1.3086,0.9574,0.8923,0.12,1.081,1.2214,2.3851,0.1888,1.5411,2.119,1.9961,1.7626,0.2168,BRCACancer
G07,0.6149,0.8183,0.581,0.2197,0.0839,0.2673,1.2777,0.4015,-0.0656,1.1148,1.2843,1.0702,0.521,1.5361,0.4184,0.7606,1.0049,1.4627,-0.0176,-0.006,1.5838,0.6108,0.9443,0.4061,1.1417,0.7732,0.0107,1.7517,-0.1358,0.3017,-0.017,0.2375,0.2702,0.8721,1.1466,0.1921,0.7119,-0.0684,0.6324,0.0967,1.2064,0.2118,1.0296,1.6494,0.0092,0.7194,-0.0838,0.6118,0.0159,0.0596,-0.0315,-0.0131,-0.0196,0.0849,-0.0972,0.2682,-0.1685,1.3215,0.3812,1.0775,1.0825,0.8757,-0.0881,1.4632,0.8622,-0.0077,-0.073,0.3124,0.6086,0.6418,0.3964,0.512,0.2737,0.4755,0.0627,1.3579,0.9301,0.249,1.5305,0.8036,0.9297,0.5334,0.134,0.9001,0.6642,0.5482,-0.0285,0.5037,1.2812,1.3097,0.657,0.163,0.7265,0.4386,0.8588,0.989,1.0522,0.067,0.8786,0.9008,1.8965,0.119,1.7197,1.5506,0.865,0.6964,0.2566,Control
G08,0.8129,0.9007,0.8506,0.3061,0.3402,0.597,1.7589,0.5189,-0.1075,1.3719,1.3807,1.6809,0.6286,2.0103,0.7427,0.942,1.2225,1.5778,-0.0271,-0.0802,2.33,0.6652,1.0242,0.764,1.3302,0.9356,0.0315,1.9168,-0.144,0.1396,-0.0074,0.5495,0.4182,1.2691,1.326,0.0558,0.7672,-0.1091,0.8711,0.3523,1.3124,0.2215,1.5021,2.1828,0.0475,1.2771,-0.0578,0.8664,0.1693,-0.0528,0.2242,0.2536,0.1615,0.1092,-0.1054,0.7585,-0.1115,1.8989,0.613,1.3633,1.2483,0.8891,-0.1187,1.6621,0.9609,-0.0012,-0.0095,0.3214,0.8104,0.879,0.532,0.5761,0.3789,0.6547,0.0816,1.5984,1.107,0.5955,1.7284,1.002,1.3585,0.6225,0.3319,1.1888,0.986,1.0112,0.1298,0.5993,1.4942,1.3838,0.9653,0.5035,0.8436,0.6717,1.6674,1.3162,1.1635,0.2651,1.0323,1.2635,2.7577,0.255,2.1415,2.2873,1.974,2.0894,0.2562,Control
G09,0.5076,0.5908,0.5906,0.2852,0.142,0.354,1.5418,0.4163,-0.1733,0.9335,1.2129,1.0776,0.3746,1.5475,0.6175,0.7,0.9314,1.168,-0.0462,0.0029,2.0221,0.4035,0.8705,0.4568,0.9708,0.6219,-0.0427,1.6438,-0.13,0.2523,0.0223,0.3443,0.2129,0.9605,1.164,0.0317,0.6727,-0.043,0.5239,0.1602,1.0312,0.2166,0.7523,1.9189,0.0582,0.9822,0.1716,0.4635,0.1146,-0.0129,0.0352,0.0728,0.0272,0.1239,-0.067,0.2268,-0.0312,1.8421,0.3955,0.8881,0.9989,0.674,-0.0572,1.1389,0.6504,-0.0234,0.03,0.3868,0.7455,0.5168,0.5028,0.5228,0.2045,0.4745,-0.0017,1.1889,0.8516,0.4271,1.5917,0.7858,1.0744,0.5752,0.2226,0.7475,0.1198,0.7674,0.0149,0.4219,1.0861,0.9987,0.7468,0.2544,0.4957,0.5585,1.4498,0.9263,0.762,0.0099,0.7152,1.2138,2.4155,0.1141,0.7579,1.1977,1.1389,1.1902,0.3277,Control
G10,0.4306,0.8282,0.5347,0.1265,0.2657,0.3962,1.5151,0.3253,-0.0816,1.2773,1.3252,0.6883,0.2174,1.457,0.4804,0.7739,0.9069,1.3326,0.0688,-0.0505,0.9801,0.3388,0.4841,0.3517,1.0415,0.5372,0.0307,1.5865,-0.1312,0.279,0.0317,0.1611,0.0965,0.8083,1.0844,0.0072,0.6514,-0.0843,0.5292,0.044,1.0424,0.1153,0.898,0.9828,0.1176,0.5507,0.0044,0.6254,0.1219,-0.0105,0.0714,0.4117,0.2144,0.0963,0.1036,0.0718,-0.1059,1.0156,0.2769,0.9497,1.0056,0.6016,-0.0394,1.238,0.8041,0.0291,-0.1924,0.1762,0.5447,0.586,0.3597,0.3222,0.1585,0.3858,0.077,1.2822,0.5272,0.264,1.5889,0.8576,1.0205,0.4529,-0.0082,0.5234,0.3773,0.9746,0.0478,0.3702,1.5202,0.9775,0.6088,0.2178,0.614,0.3324,0.9568,1.0128,0.746,0.3178,0.8887,0.5822,1.7076,0.0323,1.0788,1.482,1.8252,0.8515,0.0763,BRCACancer
G11,0.2105,0.3823,0.4984,-0.0178,-0.0659,0.1255,0.6721,0.1906,0.143,0.5398,0.7436,0.542,0.2223,0.9979,0.1383,0.3875,0.6111,0.7773,-0.0034,-0.1398,1.212,0.2199,0.6707,0.3167,0.8238,0.2035,0.0092,0.9429,-0.0027,0.156,0.0469,0.1951,0.1445,0.5546,0.6832,-0.3725,0.4335,0.0125,0.4365,0.1127,0.942,-0.0517,0.2521,0.9988,0.0484,0.5928,-0.0402,0.3829,0.1222,0.1274,0.0719,0.0146,-0.2358,0.2427,-0.2294,-0.0434,-0.0951,0.8324,0.3172,0.6813,0.6469,0.1165,0.0186,0.8083,0.4357,-0.0459,-0.1692,0.056,0.3008,0.3734,0.3376,0.2893,0.259,0.4638,-0.0683,0.9508,0.5111,0.2021,1.0845,0.3539,0.748,0.2551,0.0367,0.6184,-4e-04,0.4114,0.0504,0.2547,0.9189,0.6514,0.5511,0.2162,0.5139,0.251,0.7786,0.7325,0.7156,0.0469,0.376,0.5098,1.3835,0.1354,0.2943,1.114,0.5779,0.6781,-0.1904,BRCACancer
G12,0.7524,0.9571,0.7194,0.2884,0.3287,0.4145,1.5662,0.4111,-0.1216,1.0024,1.372,1.1273,0.381,1.9152,0.5447,0.8729,1.0584,1.6246,-0.009,-0.0257,1.951,0.5918,0.8314,0.4314,1.1782,0.6013,-0.0437,1.8018,-0.1496,0.3488,-0.0223,0.3129,0.1999,1.1008,1.0758,0.0564,0.7268,-0.0927,0.6358,0.1627,1.3235,0.1542,0.9942,1.441,0.0323,0.8612,-0.0097,0.6035,0.2062,-0.0691,0.0457,0.1807,0.0853,0.0942,-0.0091,0.4916,-0.0321,1.6063,0.4585,0.9587,0.9856,0.6695,-0.1336,1.1269,0.8317,0.0232,-0.0225,0.2951,0.6907,0.7136,0.4058,0.4992,0.1937,0.3067,0.082,1.2438,0.7841,0.337,1.5385,0.8369,1.1857,0.5115,0.24,0.902,0.5358,1.068,-0.1388,0.4432,1.5179,1.0618,0.7462,0.3297,0.5305,0.502,1.3768,0.9601,0.7637,0.1702,0.9534,1.0115,2.3155,0.0627,1.3018,1.8245,1.2676,1.4011,0.2023,BRCACancer
H01,0.5894,0.8455,0.596,0.2064,0.2934,0.4331,1.5831,0.3864,-0.1224,0.856,1.1932,1.1904,0.4048,1.4923,0.4495,0.6708,0.804,1.2847,0.0108,-0.0659,1.5618,0.3616,0.9213,0.414,1.1039,0.5882,-0.0174,1.5226,-0.104,0.1361,-0.0045,0.1656,0.2785,0.8169,1.0627,0.2478,0.6278,-0.0334,0.5106,0.1043,0.9978,0.1261,0.7352,1.6515,0.1415,0.8221,-0.0431,0.5499,0.1961,0.0223,0.0341,0.141,0.0992,0.0066,-0.0517,0.4254,-0.0159,1.4203,0.4581,0.8216,0.9027,0.5892,-0.2043,1.0029,0.6789,-0.0279,-0.1337,0.3164,0.6521,0.6045,0.4651,0.3519,0.1553,0.3718,0.052,1.1727,0.7772,0.3487,1.3328,0.6658,1.0857,0.4766,0.1245,0.6953,0.6405,0.7381,-0.1544,0.3462,1.1538,0.9139,0.6982,0.2223,0.6271,0.4282,1.0805,0.814,0.6429,0.198,0.8311,0.7733,1.9999,0.106,1.2933,1.2919,1.3676,0.9871,0.0612,Control
H02,0.5088,0.6548,0.6184,0.3291,0.129,0.3986,1.8357,0.4623,-0.144,0.8688,1.1357,1.0755,0.391,1.3557,0.4443,0.6147,0.7379,1.1792,0.0335,-0.0844,2.3576,0.5877,1.0363,0.5204,1.022,0.8572,5e-04,1.9814,-0.153,0.1834,-0.0431,0.2353,0.2645,0.7071,1.3107,0.102,0.624,-0.1214,0.7921,0.1456,0.9913,0.2851,1.2222,1.9686,-0.0049,0.9777,0.1573,0.4826,0.0867,0.0719,0.1931,0.2705,0.2048,0.0835,0.1091,0.3265,-0.0355,1.8229,0.589,0.9674,1.0748,1.0224,0.0396,1.3339,0.6019,-0.0197,0.0412,0.3778,0.7015,0.5526,0.5287,0.5807,0.173,0.398,0.0533,1.3468,0.9747,0.4653,1.6217,0.8486,1.2745,0.5861,0.3716,0.8484,0.3959,0.6711,0.0421,0.5395,1.2515,1.2322,0.6486,0.2218,0.6234,0.6629,1.2487,1.0647,1.1139,0.0871,0.8363,1.1274,2.6363,0.1174,1.5427,1.3986,1.7802,1.0395,0.4632,Control
H03,0.5825,0.7541,0.657,0.1773,0.1742,0.336,1.3086,0.4284,-0.0414,1.1332,1.2506,0.9834,0.4494,1.586,0.3715,0.7697,0.9826,1.3924,-0.0357,-0.0272,1.7119,0.545,0.8227,0.4086,1.1543,0.6546,0.0216,1.7055,-0.1955,0.2179,-0.04,0.2562,0.3163,0.8598,1.1699,0.0618,0.6909,-0.0901,0.7177,0.179,1.2681,0.1391,0.9422,1.4966,-0.0163,0.8475,-0.188,0.5778,0.0754,0.0352,3e-04,0.0739,-0.0985,0.128,-0.0508,0.4253,-0.1223,1.2851,0.2895,1.1258,1.0765,0.72,-0.0882,1.4269,0.7586,-0.048,-0.1643,0.1942,0.6082,0.5789,0.5096,0.3244,0.3126,0.614,0.0383,1.4129,0.8385,0.3129,1.5129,0.7766,0.8676,0.5294,0.1458,0.9161,0.634,0.6605,-0.0388,0.3609,1.3186,1.1052,0.7608,0.1783,0.7299,0.3613,1.0767,1.1319,1.0167,0.1707,0.8143,0.705,1.888,0.1418,1.5439,1.3809,1.0748,0.9912,0.035,Control
H04,0.701,0.5963,0.8632,0.2549,0.2662,0.5304,1.4161,0.5417,-0.0604,1.1768,1.2661,1.2398,0.596,1.5833,0.5716,0.9024,1.076,1.4026,-0.0281,-0.0862,2.0414,0.6803,1.0476,0.7715,1.2148,0.9494,-0.0473,2.3227,-0.1614,0.1346,0.0121,0.4444,0.5177,1.0024,1.4482,0.2152,0.819,-0.075,1.056,0.3762,1.285,0.213,0.9103,1.4532,0.014,1.1869,-0.0392,0.6866,0.1362,-0.0439,0.0656,0.2105,0.0855,0.1493,0.0813,0.5066,-0.1299,1.7712,0.6289,1.3353,1.2749,1.037,-0.2545,1.8631,0.8443,-0.0383,6e-04,0.4101,0.7418,0.7393,0.6061,0.6099,0.473,0.5836,0.0708,1.6942,1.064,0.5921,1.6879,0.9196,1.0921,0.7491,0.2485,1.2637,0.3945,0.9265,-0.3501,0.6017,1.3846,1.326,1.049,0.3371,0.8814,0.6414,1.5884,1.2671,1.1839,0.1259,0.9625,1.082,2.5788,0.2267,0.7502,1.7523,2.0403,1.3255,0.2041,Control
H06,0.5962,0.8301,0.67,0.2874,0.1458,0.4619,1.9694,0.4187,0.0018,1.0991,1.2327,1.2954,0.4382,1.672,0.5985,0.7616,0.9365,1.337,-0.0473,-0.0638,2.3846,0.4346,1.0945,0.5623,1.2262,0.79,0.0291,1.9103,-0.1723,0.2421,-0.0188,0.4312,0.3561,0.8696,1.4765,-1e-04,0.7784,-0.1001,0.8004,0.2629,1.1542,0.3628,1.428,2.3712,0.0235,1.244,0.0827,0.4823,0.2095,-0.0349,-0.0139,0.135,0.1051,0.0942,0.1373,0.6839,-0.1302,1.9621,0.6701,1.0613,1.1205,0.8116,-0.1018,1.2036,0.6999,-0.0054,0.0527,0.4047,0.8075,0.6251,0.509,0.6472,0.2494,0.3931,0.0244,1.2872,0.9651,0.4972,1.6201,0.9655,1.2993,0.5816,0.2704,0.8909,0.2756,0.8038,-0.0563,0.5985,1.3207,1.1549,0.7615,0.3476,0.7105,0.7141,1.3884,1.0271,0.9042,0.0996,0.9408,1.3761,2.8535,0.1957,1.5664,1.6193,1.3926,1.3466,0.5743,Control
H07,0.5993,0.6918,0.8038,0.1563,0.2894,0.3,1.4092,0.4535,-0.0996,1.0391,1.1496,0.9845,0.4247,1.6645,0.5872,0.7648,0.9438,1.3258,-0.0152,-0.0977,1.9044,0.4977,0.8837,0.4883,1.1636,0.5924,0.0207,2.3379,-0.0781,0.1123,-0.009,0.3667,0.1661,0.8858,1.1564,0.1316,0.7576,-0.092,0.8775,0.1824,1.2713,0.1693,0.7834,1.4114,-0.0054,0.9438,-0.1175,0.7292,0.0523,-0.0124,0.0328,0.2958,-0.2142,-0.0202,-0.0875,0.3609,-0.0644,1.6948,0.3693,1.1092,1.2093,0.7288,-0.3469,1.7943,0.79,-9e-04,-0.154,0.1893,0.5938,0.5845,0.4473,0.4571,0.2733,0.5485,0.0506,1.566,0.8295,0.3558,1.615,0.6933,0.8742,0.5745,0.0931,1.0509,0.397,0.8746,-0.2811,0.4115,1.486,1.0804,0.8245,0.3862,0.7506,0.3682,1.388,1.1526,0.9043,0.1947,0.8103,0.8559,2.2714,0.1115,0.963,1.6425,2.642,1.5155,0.0617,BRCACancer
