@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10105 numeric
@attribute 10319 numeric
@attribute 10454 numeric
@attribute 1147 numeric
@attribute 1234 numeric
@attribute 123745 numeric
@attribute 1432 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 22798 numeric
@attribute 23118 numeric
@attribute 23533 numeric
@attribute 23643 numeric
@attribute 240 numeric
@attribute 26279 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2775 numeric
@attribute 284217 numeric
@attribute 30814 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 329 numeric
@attribute 330 numeric
@attribute 3303 numeric
@attribute 3304 numeric
@attribute 3305 numeric
@attribute 3306 numeric
@attribute 331 numeric
@attribute 3312 numeric
@attribute 345611 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3551 numeric
@attribute 3586 numeric
@attribute 3587 numeric
@attribute 3588 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3654 numeric
@attribute 3655 numeric
@attribute 3688 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 3908 numeric
@attribute 3909 numeric
@attribute 3910 numeric
@attribute 391013 numeric
@attribute 3911 numeric
@attribute 3913 numeric
@attribute 3914 numeric
@attribute 3918 numeric
@attribute 3949 numeric
@attribute 4261 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4843 numeric
@attribute 50487 numeric
@attribute 51135 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 54205 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 572 numeric
@attribute 596 numeric
@attribute 5970 numeric
@attribute 598 numeric
@attribute 6300 numeric
@attribute 64600 numeric
@attribute 6772 numeric
@attribute 6774 numeric
@attribute 6885 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7189 numeric
@attribute 7297 numeric
@attribute 81579 numeric
@attribute 836 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 841 numeric
@attribute 842 numeric
@attribute 84647 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 8651 numeric
@attribute 8681 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {Control,BRCACancer}

@data
F12,0.6585,0.5138,-0.0534,0.2142,1.3002,1.2945,0.0143,1.542,0.6068,0.5981,-0.0627,1.5015,1.5046,0.752,1.565,0.1114,0.0117,0.8273,1.6249,-8e-04,-0.1247,-0.0407,1.7677,2.2338,0.3967,2.9846,1.3265,0.1452,3.1409,0.3326,1.9377,1.7599,2.7764,0.6649,0.6716,0.0447,0.7293,1.3718,0.1541,0.8843,2.0576,1.0763,1.0635,-0.0629,2.7838,0.9355,-0.0397,-0.0592,0.5422,0.9139,2.3719,1.9643,1.4175,-0.0572,-0.1194,-0.0695,-0.0805,0.0274,0.2478,0.0119,-0.1182,0.5325,1.3563,1.587,1.5431,1.8771,0.7063,-0.1026,0.014,1.5583,1.4495,1.4895,1.1821,1.8483,1.3922,0.1612,-0.0729,-0.0385,0.4464,-0.1213,0.4659,1.8407,0.9435,1.0838,-0.048,0.9849,0.0112,0.8606,0.7211,0.5517,0.1837,1.2209,1.194,0.4982,-0.1036,-0.0825,2.1193,1.3469,1.2915,1.9642,0.0835,-0.0366,1.873,2.4949,0.3158,1.2501,0.7772,1.0184,0.3837,1.146,0.301,0.019,1.3256,0.6645,-0.1738,0.2611,0.2479,-0.2255,0.459,0.368,0.833,Control
G01,0.2863,0.5423,0.03,0.2199,1.089,0.9042,0.0517,1.1039,0.6165,0.6462,-0.0521,1.2239,1.4497,0.8473,1.5512,0.1845,0.0078,0.9002,1.5534,0.0662,-0.0534,0.0885,1.8295,2.1432,0.3335,2.5367,0.9744,0.0685,2.9894,0.1341,1.6817,1.2947,3.7132,0.7647,0.4385,-0.0057,0.6744,1.3158,0.0657,0.7672,1.8839,1.2126,0.8523,0.085,2.5035,1.1064,-0.0725,-0.0016,0.6826,0.4728,1.938,1.6035,0.9521,-0.1171,-0.054,-0.0894,0.0104,0.0541,0.2682,0.0552,-0.1245,0.3924,1.1356,2.0271,1.2454,1.8448,0.828,0.0495,0.0893,1.1862,1.234,1.3797,1.0963,2.224,1.1124,0.3133,0.0526,-0.1164,0.4494,-0.0759,0.4168,1.6518,0.9751,0.8702,-0.062,0.8286,-0.0658,0.6279,0.8607,0.3458,0.3088,0.4816,1.3475,0.4057,-0.0277,0.0384,1.779,1.2281,1.0484,2.3961,0.0091,0.0306,2.0142,2.7491,0.4839,1.322,0.7088,0.9774,0.1361,1.0775,0.2369,0.0245,1.1365,0.658,-0.0166,0.2145,0.3251,-0.2328,0.3533,0.3878,0.7501,Control
G02,0.2472,0.7285,0.0359,0.2011,0.9009,0.6068,0.0383,0.929,0.6172,0.6247,-0.0873,1.266,1.3755,0.5029,1.4466,0.1776,-0.0491,0.7979,1.321,-0.0213,-0.0554,0.0429,1.7833,2.1221,0.3306,3.3237,0.7579,0.1533,3.2386,0.7936,1.6594,1.6722,3.1796,0.4383,0.4387,0.1099,0.6618,1.6882,-0.0245,0.4753,1.8494,1.1665,0.7757,0.1184,2.9861,0.8856,0.0595,-0.0796,0.6309,0.6715,2.3927,1.5862,0.8045,-0.0567,-0.0505,-0.0651,-0.0532,0.1621,0.2039,0.1437,-0.0994,0.3874,0.9362,1.7354,1.0541,1.9419,0.7385,-0.0018,0.0697,1.2119,1.0283,1.2133,0.9725,1.7334,0.9521,0.2693,0.0781,-0.0068,0.2634,-0.103,0.319,1.5544,0.9399,0.762,0.0546,0.7619,-0.0051,0.6153,0.7375,0.2343,0.2078,0.5725,1.2118,0.3463,-0.0015,0.094,2.1176,1.0961,0.9581,2.7185,0.0821,0.0081,1.4702,2.6883,0.3321,1.1579,0.6253,0.9938,0.2084,0.9911,0.2836,-0.2509,0.9574,0.5933,-0.1004,-0.0614,0.3034,1e-04,0.4496,0.3244,0.7812,Control
G03,0.467,0.7656,0.0298,0.2955,1.3432,0.8521,-0.0461,1.4149,0.6751,0.7524,-0.0514,1.5689,1.6007,0.9422,1.4998,0.0971,0.1262,0.9937,1.62,-0.0113,-0.0789,-0.0392,2.095,2.4331,0.4955,2.7955,1.1383,0.1429,2.8815,0.2698,1.8671,1.9395,2.9228,0.781,0.9203,0.0369,0.8535,1.6661,0.1799,0.8419,2.1484,1.2139,1.0973,0.1734,2.7253,1.1379,0.0812,0.0233,0.7294,1.3334,2.1256,1.8617,0.9943,-0.0382,-0.0744,-0.0807,-0.1529,0.0667,0.2622,0.0523,-0.1153,0.4744,1.1028,1.7886,1.5039,2.0771,0.8656,-0.008,-0.0308,1.6546,1.517,1.5186,1.3745,1.9272,1.4183,0.2842,0.0466,-0.0054,0.5782,-0.0801,0.615,1.7279,1.0885,1.1772,-0.0151,1.13,0.0096,1.0064,0.8236,0.3608,0.172,0.9746,1.4094,0.5779,-0.09,-0.0233,2.4273,1.3513,1.3357,2.2925,0.1252,0.1174,1.9991,2.6719,0.4811,1.3614,0.8707,1.187,0.4802,1.1989,0.4589,0.1516,1.416,0.8674,-0.1084,0.0324,0.3358,0.1706,0.6559,0.7323,1.3785,Control
G04,0.3152,0.8099,0.0588,0.2205,1.0554,0.7576,0.0275,1.2464,0.7609,0.7863,-0.0372,1.6157,1.5861,0.6549,1.5396,0.0502,0.025,1.0514,1.7601,0.0101,-0.027,-0.0571,2.2473,2.1762,0.557,3.2989,0.8372,0.1641,3.5519,0.9418,1.5778,1.9297,2.6987,0.4921,0.9958,0.1595,0.742,1.8422,0.2373,0.3739,1.9456,1.3016,0.9102,0.1489,2.6747,1.0033,0.009,0.0341,0.7977,1.1931,1.9219,1.9525,0.7823,-0.0323,-0.038,-0.0747,-0.05,0.2097,0.2571,0.0164,-0.0748,0.6401,1.0627,1.8373,1.4809,2.3663,1.0235,0.0246,0.0803,1.3277,1.3904,1.4013,1.4939,2.1423,1.2325,0.3201,-0.0033,-0.0518,0.39,-0.1445,0.6968,1.5103,1.1581,0.8616,0.1199,1.0324,-8e-04,1.0735,0.7228,0.1857,0.3163,0.8029,1.3965,0.4208,0.0672,-0.0085,2.3691,1.2869,1.277,2.5792,0.0372,0.0555,1.5752,2.3868,0.1992,1.1461,0.7913,1.1259,0.3035,1.1651,0.4005,0.0581,1.2307,0.9213,-0.0179,0.0466,0.441,0.272,0.5036,0.5828,0.9543,BRCACancer
G05,0.2942,0.5141,-0.0185,0.1355,0.7562,0.4941,0.1174,0.7671,0.451,0.5015,-0.0465,1.0173,1.0962,0.3956,1.2602,0.0911,-0.081,0.4726,0.7885,0.077,0.0179,-0.0366,1.3934,1.8658,0.0603,2.3567,0.9898,0.0441,2.3326,0.1182,1.336,1.4517,2.2158,0.4172,0.5573,-0.0467,0.4312,1.1038,-0.0386,0.1369,1.3546,0.8436,0.683,-0.0486,2.3106,0.8789,-0.2246,-0.1874,0.2798,0.6408,1.7591,1.3869,0.6782,-0.1714,-0.0214,-0.0893,-0.0368,0.0039,0.1323,0.0743,-0.115,0.3563,0.9405,1.2358,0.9172,1.7852,0.4759,0.0329,0.1475,0.9606,0.728,0.8018,0.7375,1.2031,0.8718,0.0518,0.0719,-0.0173,0.1214,-0.1172,-0.0625,1.2078,0.6913,0.6494,-0.3119,0.5849,-0.0548,0.433,0.7334,0.3458,0.1601,0.7564,1.0147,0.3796,-0.1455,0.0953,2.0766,1.0008,0.702,1.5434,0.044,0.1057,1.3327,1.4474,-0.1007,0.8822,0.363,0.8841,0.0558,0.5219,0.2586,-0.0839,0.7108,0.3961,0.0271,-0.1037,0.1702,-0.2735,0.4088,0.4321,0.702,BRCACancer
G06,0.4471,0.445,-0.0319,0.1888,0.9427,0.7982,0.0175,1.1656,0.5826,0.6388,-0.0334,1.4463,1.3296,0.6459,1.2904,0.2385,-0.0154,0.9572,1.6599,0.0192,-0.043,-0.0514,1.9758,2.2525,0.3162,3.4165,1.3546,0.2856,3.3035,0.8131,1.5903,1.3685,2.6569,0.7234,0.8389,0.0697,0.6323,1.3886,0.1877,0.6092,2.0378,1.1017,0.973,0.0855,2.6057,0.9571,-0.02,0.0189,0.5839,0.7235,2.0396,1.8753,0.8244,-0.0575,-0.114,-0.0699,-0.0592,0.0743,0.2117,0.2479,-0.1031,0.5317,0.9988,1.9343,1.4127,1.8435,0.647,-0.0494,-0.0577,1.2964,1.2378,1.3844,1.2195,2.2662,1.1901,0.2058,-0.0423,-2e-04,0.3232,-0.116,0.5331,1.6557,0.9954,0.7732,0.0097,1.0035,0.0054,0.7503,0.7215,0.2291,0.223,0.551,1.1842,0.4814,-0.0574,0.1233,2.3945,1.1813,1.2129,2.0296,0.1029,0.0924,1.7626,2.3851,0.2833,1.0724,0.7337,0.9185,0.3011,1.2195,0.2363,-0.0516,1.2669,0.804,-0.1868,0.1897,0.1366,0.006,0.4348,0.4391,0.8273,BRCACancer
G07,0.2969,0.5636,0.018,0.119,1.0775,0.4154,0.0717,0.8721,0.5504,0.6551,-0.0673,1.2064,1.2167,0.4184,1.1126,0.3051,0.059,0.68,1.291,0.0081,-0.0708,0.0071,1.4069,1.6818,0.4742,2.9689,0.4872,0.1834,2.8428,0.2531,1.8385,2.295,2.3311,0.5156,0.8732,-0.0857,0.7064,1.7532,0.2515,0.674,1.2545,0.8855,0.7606,-0.0258,2.5166,0.879,0.0057,0.0703,0.4386,1.1371,1.9526,1.6345,0.6177,-0.12,-0.0837,-0.0581,-0.1632,0.0869,0.2033,0.0975,-0.0894,0.421,0.8469,1.2777,1.1417,1.7517,0.7732,-0.0054,0.0046,1.4632,1.217,1.0171,1.0392,1.6833,1.0738,0.1128,-0.0415,-0.0233,0.1416,-0.2185,0.458,1.5305,0.9301,0.9001,-0.073,0.8622,-0.0077,0.8694,0.6086,0.2737,0.2088,0.6793,1.1466,0.456,-0.0719,0.0333,1.8094,1.11,1.0049,2.0861,-0.0102,0.1083,0.6964,1.8965,-0.0248,1.0328,0.7119,0.8472,0.2558,0.957,0.2949,-0.1627,1.1116,0.5765,-0.0333,-0.065,0.134,-0.1378,0.412,0.5559,1.413,Control
G08,0.4058,0.5697,-0.0164,0.255,1.3633,1.1364,0.0329,1.2691,0.6784,0.7653,-0.0744,1.3124,1.6182,0.7427,1.5504,0.1219,0.0087,0.9091,1.5402,0.0558,-0.0807,0.0877,1.7621,2.099,0.5225,3.0683,0.9439,0.0814,2.941,1.1081,1.8958,1.7685,2.6314,0.7139,0.7486,0.0997,0.8766,1.4792,0.124,1.0025,2.071,1.2855,0.942,0.0395,2.6537,1.1004,0.0819,-0.0548,0.6717,0.9561,1.9194,1.7123,1.0499,-0.0777,-0.0941,-0.0262,-0.0344,0.0588,0.2085,0.0426,-0.1201,0.4783,1.1813,1.7589,1.3302,1.9168,0.9356,-0.0368,-0.0163,1.6621,1.3518,1.4164,1.2268,2.0232,1.2121,0.2899,-0.0384,0.009,0.3297,-0.1223,0.6596,1.7284,1.107,1.1888,-0.0095,0.9609,-0.0012,0.8583,0.8104,0.3789,0.2728,0.5339,1.326,0.6018,-0.0238,0.0217,1.8745,1.279,1.2225,2.2511,0.135,0.1062,2.0894,2.7577,0.6001,1.3387,0.7672,1.0998,0.3363,1.1903,0.3623,-0.1849,1.1833,0.8573,0.0318,0.0793,0.3319,-0.2956,0.547,0.6303,1.0343,Control
G09,0.251,0.4981,0.0664,0.1141,0.8881,0.9452,0.0029,0.9605,0.5521,0.5878,-0.079,1.0312,1.2759,0.6175,1.3559,0.2788,-0.0198,0.6744,1.2495,0.0439,-0.048,-0.0152,1.6362,1.9879,0.2385,2.9016,1.0135,0.1058,3.2834,0.3163,1.4936,1.2842,2.952,0.2773,0.4764,0.1062,0.6333,1.4198,0.1396,0.5463,1.5888,1.0588,0.7,-0.0131,2.8586,0.9048,0.1219,-0.126,0.5585,0.5424,2.1327,1.4589,0.7881,-0.083,-0.0605,-0.0546,-0.0841,0.145,0.0492,0.0654,-0.1376,0.2672,0.8686,1.5418,0.9708,1.6438,0.6219,-0.0083,0.02,1.1389,0.9493,1.2225,0.8571,1.7671,0.8932,0.2596,0.006,0.0063,0.1732,-0.1438,0.5647,1.5917,0.8516,0.7475,0.03,0.6504,-0.0234,0.4391,0.7455,0.2045,0.246,0.358,1.164,0.3905,0.0897,0.0525,1.9752,1.144,0.9314,2.6018,0.0821,0.0214,1.1902,2.4155,-0.0075,1.2123,0.6727,0.9071,0.237,0.7517,0.2733,-0.0248,1.043,0.4461,0.0208,-0.0067,0.2226,-0.032,0.3839,0.3306,0.6613,Control
G10,0.3815,0.3608,-0.0722,0.0323,0.9497,1.4505,0.0763,0.8083,0.463,0.5643,0.0017,1.0424,1.1185,0.4804,0.9011,0.3228,-0.0568,0.711,1.4987,0.0405,-0.0656,0.2393,1.4199,1.5339,0.3568,3.3156,1.0192,0.1853,2.9762,0.3393,1.5873,1.2061,2.6211,0.4495,0.7877,-0.1574,0.6567,1.4704,0.0709,1.402,1.4394,0.6794,0.7739,-0.0562,2.3134,0.712,0.0319,-0.0526,0.3324,0.5434,1.8606,1.7429,0.556,-0.059,-0.0668,-0.0137,-0.092,0.0172,0.215,0.1804,-0.1101,0.2918,0.6199,1.5151,1.0415,1.5865,0.5372,-0.0663,0.0483,1.238,1.1104,0.9387,0.7879,2.2981,1.2737,0.0857,-0.0756,0.0296,0.1421,-0.0626,0.5347,1.5889,0.5272,0.5234,-0.1924,0.8041,0.0291,0.7858,0.5447,0.1585,0.1161,0.3216,1.0844,0.3232,-0.1078,0.2151,1.8431,1.1443,0.9069,1.6871,0.0615,0.0556,0.8515,1.7076,0.3039,0.8607,0.6514,0.7501,0.1418,1.0223,0.1993,-0.1161,1.1662,0.4747,0.0707,0.1833,-0.0082,-0.2453,0.2454,0.0749,0.5044,BRCACancer
G11,0.2335,0.2609,-0.1097,0.1354,0.6813,0.8121,0.2441,0.5546,0.3482,0.3873,-6e-04,0.942,0.6448,0.1383,0.8163,-0.0421,0.0407,0.3962,0.7957,0.1765,0.146,-0.0403,0.6103,0.8616,0.1668,2.5502,0.6068,0.0444,2.3353,0.557,0.8733,1.4257,1.0949,0.3226,0.4793,0.0849,0.3904,1.0751,-0.0091,0.457,1.0055,0.5702,0.3875,0.0625,1.4174,0.6684,-0.2207,-0.0806,0.251,0.379,1.4416,1.1071,0.3595,-0.1379,0.0526,-0.0124,-0.1408,0.0223,0.039,-0.0042,-0.0577,0.3073,0.2277,0.6721,0.8238,0.9429,0.2035,-0.0093,-0.0996,0.8083,0.7567,0.7446,0.4143,1.0183,0.632,0.0055,0.3459,0.0554,0.0952,-0.0493,0.8727,1.0845,0.5111,0.6184,-0.1692,0.4357,-0.0459,0.3022,0.3008,0.259,0.1777,0.4391,0.6832,0.3689,-0.1759,0.0116,1.1871,0.7661,0.6111,1.4234,0.1655,0.062,0.6781,1.3835,0.0095,0.7037,0.4335,0.385,0.0227,0.4414,0.198,0.1834,0.5297,0.2685,-0.0876,-0.0542,0.0367,-0.2322,0.1038,0.2164,0.4266,BRCACancer
G12,0.3931,0.6546,0.056,0.0627,0.9587,0.8096,0.0369,1.1008,0.478,0.665,-0.0485,1.3235,1.2473,0.5447,1.2108,0.2931,0.0376,0.8121,1.4543,0.0346,-0.0531,-0.0562,1.6733,1.962,0.3637,3.229,1.0659,0.2006,3.1425,0.7613,1.4885,1.4285,2.6723,0.2469,0.4738,0.1383,0.5632,1.4563,-0.0324,0.5835,1.8229,0.9053,0.8729,0.0149,2.7385,0.8633,-0.0508,-0.0661,0.502,0.7625,2.2496,1.8045,0.6674,-0.0277,-0.0825,-0.0586,-0.0234,0.0948,0.1566,0.0945,-0.0732,0.4675,0.9543,1.5662,1.1782,1.8018,0.6013,0.0382,0.0357,1.1269,1.1952,1.3599,1.1035,2.1338,1.1662,0.1783,0.0094,0.0165,0.3302,-0.1197,0.4194,1.5385,0.7841,0.902,-0.0225,0.8317,0.0232,0.6661,0.6907,0.1937,0.0822,0.5422,1.0758,0.4636,-0.0103,0.055,2.1595,1.2301,1.0584,2.3441,0.0545,-0.0146,1.4011,2.3155,0.3204,0.9825,0.7268,0.8759,0.3274,1.0755,0.2773,-0.2103,1.2817,0.6702,-0.004,0.0197,0.24,-0.015,0.392,0.2256,1.0195,BRCACancer
H01,0.3479,0.4574,-0.0091,0.106,0.8216,0.3799,0.0292,0.8169,0.3997,0.5507,-0.0217,0.9978,1.07,0.4495,1.0423,0.5314,-0.0418,0.6747,1.176,-0.0435,-0.1001,-0.1185,1.3207,1.544,0.476,2.4802,1.0433,0.3034,2.7483,0.1723,1.5565,1.7085,2.6021,0.3463,0.733,-0.0174,0.8403,1.6744,0.1215,0.6521,1.4022,0.9275,0.6708,-0.0958,2.1472,0.8166,-0.1242,0.05,0.4282,0.7141,1.9717,1.4397,0.615,-0.0605,-0.0904,-0.019,-0.2036,0.0341,0.1234,0.002,-0.0883,0.3521,0.768,1.5831,1.1039,1.5226,0.5882,-0.0512,0.0624,1.0029,1.148,0.9941,0.9379,1.7881,0.9698,0.1266,-0.0479,0.0503,0.3404,-0.1221,0.3616,1.3328,0.7772,0.6953,-0.1337,0.6789,-0.0279,0.6672,0.6521,0.1553,0.171,0.5624,1.0627,0.346,-0.0589,-0.029,1.5249,1.0784,0.804,2.1694,0.1027,0.05,0.9871,1.9999,0.3353,0.9293,0.6278,0.7384,0.2281,0.775,0.1634,-0.0538,0.8742,0.5215,-0.1893,0.0704,0.1245,-0.2136,0.208,0.3624,0.7337,Control
H02,0.2041,0.5709,0.05,0.1174,0.9674,0.4644,-0.0074,0.7071,0.5806,0.7312,-0.082,0.9913,1.4044,0.4443,1.4997,0.253,-0.0497,0.7747,1.1754,-0.0093,-0.0414,0.0261,1.811,2.0019,0.2934,3.3252,0.7832,0.1372,3.2168,0.2193,1.7832,1.8646,2.3314,0.4237,0.4048,0.0234,0.9424,1.5098,0.0874,0.2895,1.5733,1.2645,0.6147,-0.1939,2.7145,0.9279,0.124,0.0763,0.6629,0.494,2.1624,1.5574,0.8091,-0.0468,-0.0352,-0.0677,-0.0626,0.1502,0.1647,0.1057,-0.1061,0.3481,0.9966,1.8357,1.022,1.9814,0.8572,0.016,0.0562,1.3339,0.8935,0.9772,1.0626,1.6641,0.7841,0.296,-0.1159,0.0183,0.2373,-0.2165,0.7245,1.6217,0.9747,0.8484,0.0412,0.6019,-0.0197,0.716,0.7015,0.173,0.2215,0.4981,1.3107,0.4825,-0.0148,-0.0185,1.9522,1.2262,0.7379,2.6611,0.0509,0.0473,1.0395,2.6363,0.16,1.2258,0.624,1.0982,0.2828,0.7426,0.326,-0.0678,0.7446,0.5838,-0.0613,-0.0373,0.3716,0.1683,0.4086,0.5713,1.0318,Control
H03,0.3688,0.5439,-0.0165,0.1418,1.1258,0.8464,0.078,0.8598,0.5253,0.5945,-0.0166,1.2681,1.2837,0.3715,1.1588,0.1807,0.0239,0.5795,1.2902,0.1025,-0.0085,0.0411,1.4092,1.8099,0.389,3.0105,0.9443,0.1714,2.7534,0.5523,1.8787,2.2356,2.4509,0.4763,0.7341,0.0429,0.6816,1.5878,0.1594,1.3666,1.4071,0.8318,0.7697,-0.0022,2.6374,0.8365,-0.009,-0.0288,0.3613,0.8049,2.2216,1.5679,0.6762,-0.1116,-0.0401,-0.0569,0.0094,0.0586,0.1669,0.0538,-0.107,0.4871,0.9796,1.3086,1.1543,1.7055,0.6546,0.044,0.1413,1.4269,1.1416,0.9297,0.9199,1.6849,1.0565,0.0352,0.0683,0.0348,0.1311,-0.1445,0.3435,1.5129,0.8385,0.9161,-0.1643,0.7586,-0.048,0.6971,0.6082,0.3126,0.1723,0.7517,1.1699,0.4257,-0.1576,0.1059,1.6618,1.2166,0.9826,1.9387,0.0686,0.1175,0.9912,1.888,0.27,1.0122,0.6909,0.8145,0.1877,1.0391,0.2913,-0.0832,1.0236,0.5531,-0.0337,0.0954,0.1458,-0.1948,0.3588,0.4785,1.0408,Control
H04,0.3838,0.6759,-0.0189,0.2267,1.3353,1.1941,-0.0172,1.0024,0.665,0.7901,-0.0198,1.285,1.7094,0.5716,1.6061,0.0865,0.0089,0.7347,1.2447,0.0368,-0.0731,-0.1464,1.8608,2.007,0.4791,3.0519,1.2827,0.1978,2.9024,0.7522,1.912,1.9901,2.1195,0.4714,0.8023,-0.0136,0.8766,2.105,0.2082,0.8684,1.7448,1.1969,0.9024,-0.0985,3.1451,1.1257,-0.1047,-0.0114,0.6414,0.9209,2.3749,1.5808,0.9653,-0.0688,-0.0959,-0.0527,-0.0862,0.0113,0.2949,0.0464,-0.0935,0.4497,1.2969,1.4161,1.2148,2.3227,0.9494,-0.0192,0.0536,1.8631,1.1735,1.1435,1.0115,1.6301,1.2207,0.2506,-0.0874,0.0192,0.2796,-0.1422,0.4648,1.6879,1.064,1.2637,6e-04,0.8443,-0.0383,0.8239,0.7418,0.473,0.2591,0.8401,1.4482,0.562,-0.0997,-0.0386,1.7683,1.2915,1.076,2.3174,0.011,0.1277,1.3255,2.5788,0.2261,1.3244,0.819,1.2507,0.2332,0.8634,0.5195,-0.1469,1.2082,0.65,-0.0114,0.0197,0.2485,-0.062,0.6054,0.654,1.3157,Control
H06,0.2418,0.7554,0.0206,0.1957,1.0613,0.7573,0.0376,0.8696,0.645,0.7175,-0.0598,1.1542,1.4619,0.5985,1.5041,0.4403,0.0278,0.816,1.3173,0.0186,-0.0424,0.097,1.8317,2.147,0.4186,3.0824,0.9417,0.1127,3.3948,0.2815,1.8193,1.6402,3.4484,0.7718,0.5337,0.0523,0.819,1.6399,-0.0104,0.5903,1.6805,1.2999,0.7616,0.0036,2.6827,0.9785,3e-04,-0.0322,0.7141,0.7414,2.0804,1.5454,1.2097,-0.0748,-0.0438,-0.0749,-0.1376,0.149,0.1945,0.092,-0.0709,0.5202,1.1626,1.9694,1.2262,1.9103,0.79,0,-0.0213,1.2036,1.0736,1.2875,1.1073,1.8122,0.8883,0.3596,-0.085,0.0424,0.2472,-0.196,0.5416,1.6201,0.9651,0.8909,0.0527,0.6999,-0.0054,0.5551,0.8075,0.2494,0.3062,0.5303,1.4765,0.4816,0.017,0.1021,2.6924,1.261,0.9365,2.7009,0.0152,-0.0062,1.3466,2.8535,0.443,1.3991,0.7784,1.0311,0.3529,0.8869,0.2807,-0.0893,1.073,0.5753,-0.0607,0.0014,0.2704,0.0263,0.382,0.7391,1.036,Control
H07,0.3944,0.5787,-0.0429,0.1115,1.1092,1.0856,-0.06,0.8858,0.5131,0.6475,0.0354,1.2713,1.2101,0.5872,1.4791,-0.0716,-0.0872,0.7292,1.3167,-0.0043,-0.0997,0.1597,1.5489,1.8664,0.1699,3.0244,1.3947,0.0639,2.9015,0.7718,1.6731,1.8946,2.0115,0.3842,0.8004,-0.1064,0.7344,1.8699,0.2666,0.3697,1.9543,1.1292,0.7648,-0.304,2.8285,0.922,-0.2145,-0.0312,0.3682,0.9245,2.0021,1.5822,0.8794,-0.0562,-0.08,-0.0802,-0.0094,-0.0122,0.1603,0.0994,-0.1204,0.1884,0.988,1.4092,1.1636,2.3379,0.5924,-0.0463,-0.0421,1.7943,1.0912,0.9473,0.8714,1.7844,1.3109,-0.0055,0.0429,0.0263,0.2304,-0.2023,0.5365,1.615,0.8295,1.0509,-0.154,0.79,-9e-04,0.6341,0.5938,0.2733,0.1471,0.6748,1.1564,0.3291,-0.1318,0.0461,2.1324,1.1643,0.9438,1.7757,0.0886,-0.0049,1.5155,2.2714,0.2008,1.0858,0.7576,0.99,0.2973,0.9058,0.3047,-0.0975,1.1456,0.5588,0.0724,-0.0123,0.0931,-0.2656,0.5002,0.4497,0.929,BRCACancer
H08,0.2096,0.7879,0.0351,0.0947,1.064,0.6725,-0.0099,1.101,0.5217,0.5658,-0.0349,1.1784,1.4034,0.6167,1.5981,0.2697,-0.0522,0.7594,1.3855,-0.0236,-0.0403,0.0085,1.5786,1.6162,0.1788,2.8405,0.7485,0.2769,3.0759,0.1352,1.8715,1.0427,3.1455,0.6943,0.6862,0.0271,0.5509,1.3336,-0.1706,0.5851,2.2343,1.0901,0.7241,0.0386,2.7858,1.0225,-0.0552,0.1769,0.4518,0.3702,2.077,1.4669,0.9276,-0.059,-0.0637,-0.0259,-0.0534,0.0932,0.2283,0.1005,-0.0892,0.4278,0.7981,1.8369,1.0379,2.7807,0.6753,-0.0119,0.1301,1.3507,1.0384,1.1985,0.9382,1.7998,0.9171,0.1328,-0.0047,0.0031,0.2529,-0.1454,0.3494,1.635,0.6828,0.7242,-0.0852,0.6826,0.0215,0.5303,0.8841,0.2628,0.2534,0.4029,1.1028,0.5463,0.0058,-0.0018,2.24,1.2921,0.9057,2.0682,0.1516,0.0471,2.0663,3.1543,0.1152,1.2105,0.5391,0.9333,0.1549,0.8491,0.2315,-0.0855,0.8804,0.6002,0.0118,0.1552,0.0841,0.107,0.3629,0.3516,0.3504,BRCACancer
